id,sensor_id,event_time,processing_time,vehicle_count,avg_speed,ingested_at
306,J3_TOWN_HALL,2026-05-09 12:28:55.924373+05:30,2026-05-09 12:29:00.005000+05:30,49,19.47,2026-05-09 12:28:55.924000+05:30
333,J2_BAMBALAPITIYA,2026-05-09 12:28:55.923766+05:30,2026-05-09 12:29:00.005000+05:30,44,15.40,2026-05-09 12:28:55.924000+05:30
321,J1_KOLLUPITIYA,2026-05-09 12:28:55.923060+05:30,2026-05-09 12:29:00.005000+05:30,77,27.57,2026-05-09 12:28:55.923000+05:30
320,J4_BORELLA,2026-05-09 12:28:54.920246+05:30,2026-05-09 12:29:00.005000+05:30,28,33.28,2026-05-09 12:28:54.920000+05:30
305,J3_TOWN_HALL,2026-05-09 12:28:54.917311+05:30,2026-05-09 12:29:00.005000+05:30,128,4.72,2026-05-09 12:28:54.919000+05:30
332,J2_BAMBALAPITIYA,2026-05-09 12:28:54.916614+05:30,2026-05-09 12:29:00.005000+05:30,79,32.06,2026-05-09 12:28:54.917000+05:30
319,J1_KOLLUPITIYA,2026-05-09 12:28:54.915933+05:30,2026-05-09 12:29:00.005000+05:30,56,15.21,2026-05-09 12:28:54.916000+05:30
318,J4_BORELLA,2026-05-09 12:28:53.913995+05:30,2026-05-09 12:29:00.005000+05:30,10,33.99,2026-05-09 12:28:53.914000+05:30
304,J3_TOWN_HALL,2026-05-09 12:28:53.913462+05:30,2026-05-09 12:29:00.005000+05:30,34,34.22,2026-05-09 12:28:53.913000+05:30
331,J2_BAMBALAPITIYA,2026-05-09 12:28:53.912497+05:30,2026-05-09 12:29:00.005000+05:30,27,30.32,2026-05-09 12:28:53.913000+05:30
317,J1_KOLLUPITIYA,2026-05-09 12:28:53.911772+05:30,2026-05-09 12:29:00.005000+05:30,44,21.54,2026-05-09 12:28:53.912000+05:30
316,J4_BORELLA,2026-05-09 12:28:52.910269+05:30,2026-05-09 12:29:00.005000+05:30,37,55.99,2026-05-09 12:28:52.910000+05:30
303,J3_TOWN_HALL,2026-05-09 12:28:52.909821+05:30,2026-05-09 12:29:00.005000+05:30,42,46.09,2026-05-09 12:28:52.910000+05:30
330,J2_BAMBALAPITIYA,2026-05-09 12:28:52.908760+05:30,2026-05-09 12:29:00.005000+05:30,14,16.33,2026-05-09 12:28:52.909000+05:30
315,J1_KOLLUPITIYA,2026-05-09 12:28:52.908127+05:30,2026-05-09 12:29:00.005000+05:30,23,38.30,2026-05-09 12:28:52.908000+05:30
314,J4_BORELLA,2026-05-09 12:28:51.903292+05:30,2026-05-09 12:29:00.005000+05:30,20,48.72,2026-05-09 12:28:51.905000+05:30
302,J3_TOWN_HALL,2026-05-09 12:28:51.899716+05:30,2026-05-09 12:29:00.005000+05:30,77,24.04,2026-05-09 12:28:51.900000+05:30
329,J2_BAMBALAPITIYA,2026-05-09 12:28:51.898204+05:30,2026-05-09 12:29:00.005000+05:30,53,42.65,2026-05-09 12:28:51.899000+05:30
313,J1_KOLLUPITIYA,2026-05-09 12:28:51.897008+05:30,2026-05-09 12:29:00.005000+05:30,31,25.04,2026-05-09 12:28:51.897000+05:30
312,J4_BORELLA,2026-05-09 12:28:50.883413+05:30,2026-05-09 12:29:00.005000+05:30,16,54.82,2026-05-09 12:28:50.890000+05:30
301,J3_TOWN_HALL,2026-05-09 12:28:50.873241+05:30,2026-05-09 12:29:00.005000+05:30,12,49.38,2026-05-09 12:28:50.875000+05:30
328,J2_BAMBALAPITIYA,2026-05-09 12:28:50.871715+05:30,2026-05-09 12:29:00.005000+05:30,47,44.06,2026-05-09 12:28:50.872000+05:30
311,J1_KOLLUPITIYA,2026-05-09 12:28:50.867651+05:30,2026-05-09 12:29:00.005000+05:30,69,37.43,2026-05-09 12:28:50.871000+05:30
290,J4_BORELLA,2026-05-09 12:28:49.863508+05:30,2026-05-09 12:28:50.004000+05:30,58,53.83,2026-05-09 12:28:49.864000+05:30
300,J3_TOWN_HALL,2026-05-09 12:28:49.862577+05:30,2026-05-09 12:28:50.004000+05:30,80,43.02,2026-05-09 12:28:49.863000+05:30
270,J2_BAMBALAPITIYA,2026-05-09 12:28:49.860937+05:30,2026-05-09 12:28:50.004000+05:30,139,9.18,2026-05-09 12:28:49.862000+05:30
289,J1_KOLLUPITIYA,2026-05-09 12:28:49.860345+05:30,2026-05-09 12:28:50.004000+05:30,59,56.35,2026-05-09 12:28:49.860000+05:30
288,J4_BORELLA,2026-05-09 12:28:48.858238+05:30,2026-05-09 12:28:50.004000+05:30,28,24.79,2026-05-09 12:28:48.859000+05:30
299,J3_TOWN_HALL,2026-05-09 12:28:48.856699+05:30,2026-05-09 12:28:50.004000+05:30,64,41.36,2026-05-09 12:28:48.857000+05:30
269,J2_BAMBALAPITIYA,2026-05-09 12:28:48.854053+05:30,2026-05-09 12:28:50.004000+05:30,78,23.61,2026-05-09 12:28:48.855000+05:30
287,J1_KOLLUPITIYA,2026-05-09 12:28:48.852734+05:30,2026-05-09 12:28:50.004000+05:30,41,22.12,2026-05-09 12:28:48.853000+05:30
286,J4_BORELLA,2026-05-09 12:28:47.849254+05:30,2026-05-09 12:28:50.004000+05:30,50,41.99,2026-05-09 12:28:47.849000+05:30
298,J3_TOWN_HALL,2026-05-09 12:28:47.846769+05:30,2026-05-09 12:28:50.004000+05:30,114,7.00,2026-05-09 12:28:47.849000+05:30
268,J2_BAMBALAPITIYA,2026-05-09 12:28:47.845631+05:30,2026-05-09 12:28:50.004000+05:30,66,45.01,2026-05-09 12:28:47.846000+05:30
285,J1_KOLLUPITIYA,2026-05-09 12:28:47.844830+05:30,2026-05-09 12:28:50.004000+05:30,45,54.00,2026-05-09 12:28:47.845000+05:30
284,J4_BORELLA,2026-05-09 12:28:46.843225+05:30,2026-05-09 12:28:50.004000+05:30,26,48.10,2026-05-09 12:28:46.843000+05:30
297,J3_TOWN_HALL,2026-05-09 12:28:46.842079+05:30,2026-05-09 12:28:50.004000+05:30,18,18.96,2026-05-09 12:28:46.842000+05:30
267,J2_BAMBALAPITIYA,2026-05-09 12:28:46.840947+05:30,2026-05-09 12:28:50.004000+05:30,22,47.55,2026-05-09 12:28:46.841000+05:30
283,J1_KOLLUPITIYA,2026-05-09 12:28:46.840176+05:30,2026-05-09 12:28:50.004000+05:30,16,46.50,2026-05-09 12:28:46.840000+05:30
282,J4_BORELLA,2026-05-09 12:28:45.837623+05:30,2026-05-09 12:28:50.004000+05:30,47,21.81,2026-05-09 12:28:45.838000+05:30
296,J3_TOWN_HALL,2026-05-09 12:28:45.836775+05:30,2026-05-09 12:28:50.004000+05:30,53,38.90,2026-05-09 12:28:45.837000+05:30
266,J2_BAMBALAPITIYA,2026-05-09 12:28:45.834010+05:30,2026-05-09 12:28:50.004000+05:30,123,8.98,2026-05-09 12:28:45.836000+05:30
281,J1_KOLLUPITIYA,2026-05-09 12:28:45.833351+05:30,2026-05-09 12:28:50.004000+05:30,49,16.65,2026-05-09 12:28:45.833000+05:30
280,J4_BORELLA,2026-05-09 12:28:44.830651+05:30,2026-05-09 12:28:50.004000+05:30,30,22.81,2026-05-09 12:28:44.831000+05:30
295,J3_TOWN_HALL,2026-05-09 12:28:44.828724+05:30,2026-05-09 12:28:50.004000+05:30,116,2.44,2026-05-09 12:28:44.830000+05:30
265,J2_BAMBALAPITIYA,2026-05-09 12:28:44.827351+05:30,2026-05-09 12:28:50.004000+05:30,66,53.81,2026-05-09 12:28:44.827000+05:30
279,J1_KOLLUPITIYA,2026-05-09 12:28:44.826684+05:30,2026-05-09 12:28:50.004000+05:30,51,51.74,2026-05-09 12:28:44.827000+05:30
278,J4_BORELLA,2026-05-09 12:28:43.824407+05:30,2026-05-09 12:28:50.004000+05:30,42,37.31,2026-05-09 12:28:43.824000+05:30
294,J3_TOWN_HALL,2026-05-09 12:28:43.823529+05:30,2026-05-09 12:28:50.004000+05:30,25,17.70,2026-05-09 12:28:43.824000+05:30
264,J2_BAMBALAPITIYA,2026-05-09 12:28:43.822862+05:30,2026-05-09 12:28:50.004000+05:30,40,21.21,2026-05-09 12:28:43.823000+05:30
277,J1_KOLLUPITIYA,2026-05-09 12:28:43.822274+05:30,2026-05-09 12:28:50.004000+05:30,30,36.09,2026-05-09 12:28:43.822000+05:30
276,J4_BORELLA,2026-05-09 12:28:42.820272+05:30,2026-05-09 12:28:50.004000+05:30,34,30.59,2026-05-09 12:28:42.820000+05:30
293,J3_TOWN_HALL,2026-05-09 12:28:42.819125+05:30,2026-05-09 12:28:50.004000+05:30,59,52.36,2026-05-09 12:28:42.820000+05:30
263,J2_BAMBALAPITIYA,2026-05-09 12:28:42.817723+05:30,2026-05-09 12:28:50.004000+05:30,62,20.40,2026-05-09 12:28:42.818000+05:30
275,J1_KOLLUPITIYA,2026-05-09 12:28:42.816930+05:30,2026-05-09 12:28:50.004000+05:30,50,53.89,2026-05-09 12:28:42.817000+05:30
274,J4_BORELLA,2026-05-09 12:28:41.814493+05:30,2026-05-09 12:28:50.004000+05:30,44,38.51,2026-05-09 12:28:41.815000+05:30
292,J3_TOWN_HALL,2026-05-09 12:28:41.813281+05:30,2026-05-09 12:28:50.004000+05:30,55,29.42,2026-05-09 12:28:41.813000+05:30
262,J2_BAMBALAPITIYA,2026-05-09 12:28:41.812068+05:30,2026-05-09 12:28:50.004000+05:30,80,35.02,2026-05-09 12:28:41.812000+05:30
273,J1_KOLLUPITIYA,2026-05-09 12:28:41.811438+05:30,2026-05-09 12:28:50.004000+05:30,24,54.95,2026-05-09 12:28:41.811000+05:30
272,J4_BORELLA,2026-05-09 12:28:40.810080+05:30,2026-05-09 12:28:50.004000+05:30,24,45.40,2026-05-09 12:28:40.810000+05:30
291,J3_TOWN_HALL,2026-05-09 12:28:40.808945+05:30,2026-05-09 12:28:50.004000+05:30,70,35.90,2026-05-09 12:28:40.809000+05:30
261,J2_BAMBALAPITIYA,2026-05-09 12:28:40.807524+05:30,2026-05-09 12:28:50.004000+05:30,47,24.47,2026-05-09 12:28:40.808000+05:30
271,J1_KOLLUPITIYA,2026-05-09 12:28:40.806802+05:30,2026-05-09 12:28:50.004000+05:30,30,20.83,2026-05-09 12:28:40.807000+05:30
250,J4_BORELLA,2026-05-09 12:28:39.805436+05:30,2026-05-09 12:28:40.005000+05:30,69,31.85,2026-05-09 12:28:39.805000+05:30
247,J3_TOWN_HALL,2026-05-09 12:28:39.804692+05:30,2026-05-09 12:28:40.005000+05:30,48,22.01,2026-05-09 12:28:39.805000+05:30
260,J2_BAMBALAPITIYA,2026-05-09 12:28:39.803898+05:30,2026-05-09 12:28:40.005000+05:30,78,23.34,2026-05-09 12:28:39.804000+05:30
249,J1_KOLLUPITIYA,2026-05-09 12:28:39.803269+05:30,2026-05-09 12:28:40.005000+05:30,63,34.11,2026-05-09 12:28:39.803000+05:30
248,J4_BORELLA,2026-05-09 12:28:38.801352+05:30,2026-05-09 12:28:40.005000+05:30,48,30.49,2026-05-09 12:28:38.801000+05:30
245,J3_TOWN_HALL,2026-05-09 12:28:38.800555+05:30,2026-05-09 12:28:40.005000+05:30,55,57.25,2026-05-09 12:28:38.801000+05:30
259,J2_BAMBALAPITIYA,2026-05-09 12:28:38.799933+05:30,2026-05-09 12:28:40.005000+05:30,29,59.71,2026-05-09 12:28:38.800000+05:30
246,J1_KOLLUPITIYA,2026-05-09 12:28:38.799358+05:30,2026-05-09 12:28:40.005000+05:30,29,22.14,2026-05-09 12:28:38.799000+05:30
244,J4_BORELLA,2026-05-09 12:28:37.797478+05:30,2026-05-09 12:28:40.005000+05:30,49,45.32,2026-05-09 12:28:37.798000+05:30
241,J3_TOWN_HALL,2026-05-09 12:28:37.796689+05:30,2026-05-09 12:28:40.005000+05:30,40,47.12,2026-05-09 12:28:37.797000+05:30
258,J2_BAMBALAPITIYA,2026-05-09 12:28:37.795971+05:30,2026-05-09 12:28:40.005000+05:30,20,50.03,2026-05-09 12:28:37.796000+05:30
243,J1_KOLLUPITIYA,2026-05-09 12:28:37.795484+05:30,2026-05-09 12:28:40.005000+05:30,17,47.81,2026-05-09 12:28:37.795000+05:30
242,J4_BORELLA,2026-05-09 12:28:36.792792+05:30,2026-05-09 12:28:40.005000+05:30,116,9.54,2026-05-09 12:28:36.794000+05:30
237,J3_TOWN_HALL,2026-05-09 12:28:36.791707+05:30,2026-05-09 12:28:40.005000+05:30,27,54.45,2026-05-09 12:28:36.792000+05:30
257,J2_BAMBALAPITIYA,2026-05-09 12:28:36.790995+05:30,2026-05-09 12:28:40.005000+05:30,52,17.63,2026-05-09 12:28:36.791000+05:30
240,J1_KOLLUPITIYA,2026-05-09 12:28:36.790368+05:30,2026-05-09 12:28:40.005000+05:30,61,57.79,2026-05-09 12:28:36.790000+05:30
239,J4_BORELLA,2026-05-09 12:28:35.788507+05:30,2026-05-09 12:28:40.005000+05:30,55,34.05,2026-05-09 12:28:35.789000+05:30
234,J3_TOWN_HALL,2026-05-09 12:28:35.786485+05:30,2026-05-09 12:28:40.005000+05:30,79,56.97,2026-05-09 12:28:35.788000+05:30
256,J2_BAMBALAPITIYA,2026-05-09 12:28:35.785258+05:30,2026-05-09 12:28:40.005000+05:30,57,21.45,2026-05-09 12:28:35.786000+05:30
238,J1_KOLLUPITIYA,2026-05-09 12:28:35.784414+05:30,2026-05-09 12:28:40.005000+05:30,65,16.73,2026-05-09 12:28:35.784000+05:30
236,J4_BORELLA,2026-05-09 12:28:34.780107+05:30,2026-05-09 12:28:40.005000+05:30,30,38.02,2026-05-09 12:28:34.780000+05:30
231,J3_TOWN_HALL,2026-05-09 12:28:34.778915+05:30,2026-05-09 12:28:40.005000+05:30,20,51.03,2026-05-09 12:28:34.779000+05:30
255,J2_BAMBALAPITIYA,2026-05-09 12:28:34.778103+05:30,2026-05-09 12:28:40.005000+05:30,16,37.21,2026-05-09 12:28:34.778000+05:30
235,J1_KOLLUPITIYA,2026-05-09 12:28:34.777603+05:30,2026-05-09 12:28:40.005000+05:30,42,56.10,2026-05-09 12:28:34.777000+05:30
233,J4_BORELLA,2026-05-09 12:28:33.775962+05:30,2026-05-09 12:28:40.005000+05:30,45,47.20,2026-05-09 12:28:33.776000+05:30
227,J3_TOWN_HALL,2026-05-09 12:28:33.774609+05:30,2026-05-09 12:28:40.005000+05:30,35,47.49,2026-05-09 12:28:33.775000+05:30
254,J2_BAMBALAPITIYA,2026-05-09 12:28:33.773814+05:30,2026-05-09 12:28:40.005000+05:30,46,58.11,2026-05-09 12:28:33.774000+05:30
232,J1_KOLLUPITIYA,2026-05-09 12:28:33.773264+05:30,2026-05-09 12:28:40.005000+05:30,55,48.32,2026-05-09 12:28:33.773000+05:30
230,J4_BORELLA,2026-05-09 12:28:32.771373+05:30,2026-05-09 12:28:40.005000+05:30,31,37.27,2026-05-09 12:28:32.772000+05:30
225,J3_TOWN_HALL,2026-05-09 12:28:32.770687+05:30,2026-05-09 12:28:40.005000+05:30,53,15.07,2026-05-09 12:28:32.771000+05:30
253,J2_BAMBALAPITIYA,2026-05-09 12:28:32.770225+05:30,2026-05-09 12:28:40.005000+05:30,52,54.30,2026-05-09 12:28:32.770000+05:30
229,J1_KOLLUPITIYA,2026-05-09 12:28:32.769597+05:30,2026-05-09 12:28:40.005000+05:30,35,28.22,2026-05-09 12:28:32.770000+05:30
228,J4_BORELLA,2026-05-09 12:28:31.766518+05:30,2026-05-09 12:28:40.005000+05:30,75,37.89,2026-05-09 12:28:31.767000+05:30
223,J3_TOWN_HALL,2026-05-09 12:28:31.765417+05:30,2026-05-09 12:28:40.005000+05:30,10,51.79,2026-05-09 12:28:31.765000+05:30
252,J2_BAMBALAPITIYA,2026-05-09 12:28:31.764146+05:30,2026-05-09 12:28:40.005000+05:30,64,47.18,2026-05-09 12:28:31.764000+05:30
226,J1_KOLLUPITIYA,2026-05-09 12:28:31.763365+05:30,2026-05-09 12:28:40.005000+05:30,24,37.37,2026-05-09 12:28:31.763000+05:30
224,J4_BORELLA,2026-05-09 12:28:30.762352+05:30,2026-05-09 12:28:40.005000+05:30,34,59.66,2026-05-09 12:28:30.762000+05:30
221,J3_TOWN_HALL,2026-05-09 12:28:30.761434+05:30,2026-05-09 12:28:40.005000+05:30,54,44.11,2026-05-09 12:28:30.762000+05:30
251,J2_BAMBALAPITIYA,2026-05-09 12:28:30.760917+05:30,2026-05-09 12:28:40.005000+05:30,62,26.14,2026-05-09 12:28:30.761000+05:30
222,J1_KOLLUPITIYA,2026-05-09 12:28:30.760403+05:30,2026-05-09 12:28:40.005000+05:30,10,19.57,2026-05-09 12:28:30.760000+05:30
214,J4_BORELLA,2026-05-09 12:28:29.758032+05:30,2026-05-09 12:28:30.004000+05:30,60,49.54,2026-05-09 12:28:29.758000+05:30
220,J3_TOWN_HALL,2026-05-09 12:28:29.757089+05:30,2026-05-09 12:28:30.004000+05:30,51,28.10,2026-05-09 12:28:29.757000+05:30
190,J2_BAMBALAPITIYA,2026-05-09 12:28:29.756519+05:30,2026-05-09 12:28:30.004000+05:30,57,26.12,2026-05-09 12:28:29.756000+05:30
213,J1_KOLLUPITIYA,2026-05-09 12:28:29.755903+05:30,2026-05-09 12:28:30.004000+05:30,36,37.96,2026-05-09 12:28:29.756000+05:30
211,J4_BORELLA,2026-05-09 12:28:28.753948+05:30,2026-05-09 12:28:30.004000+05:30,50,24.41,2026-05-09 12:28:28.754000+05:30
219,J3_TOWN_HALL,2026-05-09 12:28:28.752402+05:30,2026-05-09 12:28:30.004000+05:30,71,35.88,2026-05-09 12:28:28.753000+05:30
189,J2_BAMBALAPITIYA,2026-05-09 12:28:28.751678+05:30,2026-05-09 12:28:30.004000+05:30,12,38.72,2026-05-09 12:28:28.752000+05:30
210,J1_KOLLUPITIYA,2026-05-09 12:28:28.751075+05:30,2026-05-09 12:28:30.004000+05:30,22,52.82,2026-05-09 12:28:28.751000+05:30
208,J4_BORELLA,2026-05-09 12:28:27.749352+05:30,2026-05-09 12:28:30.004000+05:30,64,57.69,2026-05-09 12:28:27.750000+05:30
218,J3_TOWN_HALL,2026-05-09 12:28:27.747857+05:30,2026-05-09 12:28:30.004000+05:30,64,52.48,2026-05-09 12:28:27.749000+05:30
188,J2_BAMBALAPITIYA,2026-05-09 12:28:27.746376+05:30,2026-05-09 12:28:30.004000+05:30,14,24.59,2026-05-09 12:28:27.747000+05:30
207,J1_KOLLUPITIYA,2026-05-09 12:28:27.745611+05:30,2026-05-09 12:28:30.004000+05:30,24,34.00,2026-05-09 12:28:27.746000+05:30
206,J4_BORELLA,2026-05-09 12:28:26.744155+05:30,2026-05-09 12:28:30.004000+05:30,23,32.95,2026-05-09 12:28:26.744000+05:30
217,J3_TOWN_HALL,2026-05-09 12:28:26.743248+05:30,2026-05-09 12:28:30.004000+05:30,28,27.62,2026-05-09 12:28:26.744000+05:30
187,J2_BAMBALAPITIYA,2026-05-09 12:28:26.742078+05:30,2026-05-09 12:28:30.004000+05:30,20,58.68,2026-05-09 12:28:26.743000+05:30
204,J1_KOLLUPITIYA,2026-05-09 12:28:26.741461+05:30,2026-05-09 12:28:30.004000+05:30,11,16.48,2026-05-09 12:28:26.741000+05:30
203,J4_BORELLA,2026-05-09 12:28:25.739555+05:30,2026-05-09 12:28:30.004000+05:30,75,47.51,2026-05-09 12:28:25.740000+05:30
216,J3_TOWN_HALL,2026-05-09 12:28:25.738848+05:30,2026-05-09 12:28:30.004000+05:30,45,57.25,2026-05-09 12:28:25.739000+05:30
186,J2_BAMBALAPITIYA,2026-05-09 12:28:25.738236+05:30,2026-05-09 12:28:30.004000+05:30,11,57.00,2026-05-09 12:28:25.738000+05:30
202,J1_KOLLUPITIYA,2026-05-09 12:28:25.737348+05:30,2026-05-09 12:28:30.004000+05:30,51,32.74,2026-05-09 12:28:25.737000+05:30
201,J4_BORELLA,2026-05-09 12:28:24.735553+05:30,2026-05-09 12:28:30.004000+05:30,40,26.70,2026-05-09 12:28:24.735000+05:30
215,J3_TOWN_HALL,2026-05-09 12:28:24.734231+05:30,2026-05-09 12:28:30.004000+05:30,46,34.72,2026-05-09 12:28:24.734000+05:30
185,J2_BAMBALAPITIYA,2026-05-09 12:28:24.733125+05:30,2026-05-09 12:28:30.004000+05:30,57,55.51,2026-05-09 12:28:24.733000+05:30
200,J1_KOLLUPITIYA,2026-05-09 12:28:24.731831+05:30,2026-05-09 12:28:30.004000+05:30,41,34.56,2026-05-09 12:28:24.732000+05:30
199,J4_BORELLA,2026-05-09 12:28:23.729590+05:30,2026-05-09 12:28:30.004000+05:30,52,21.48,2026-05-09 12:28:23.730000+05:30
212,J3_TOWN_HALL,2026-05-09 12:28:23.728333+05:30,2026-05-09 12:28:30.004000+05:30,66,53.18,2026-05-09 12:28:23.729000+05:30
184,J2_BAMBALAPITIYA,2026-05-09 12:28:23.727341+05:30,2026-05-09 12:28:30.004000+05:30,25,43.76,2026-05-09 12:28:23.728000+05:30
198,J1_KOLLUPITIYA,2026-05-09 12:28:23.726681+05:30,2026-05-09 12:28:30.004000+05:30,37,32.92,2026-05-09 12:28:23.727000+05:30
197,J4_BORELLA,2026-05-09 12:28:22.723226+05:30,2026-05-09 12:28:30.004000+05:30,44,18.26,2026-05-09 12:28:22.723000+05:30
209,J3_TOWN_HALL,2026-05-09 12:28:22.721206+05:30,2026-05-09 12:28:30.004000+05:30,35,38.72,2026-05-09 12:28:22.722000+05:30
183,J2_BAMBALAPITIYA,2026-05-09 12:28:22.719279+05:30,2026-05-09 12:28:30.004000+05:30,50,18.00,2026-05-09 12:28:22.720000+05:30
196,J1_KOLLUPITIYA,2026-05-09 12:28:22.718550+05:30,2026-05-09 12:28:30.004000+05:30,16,56.67,2026-05-09 12:28:22.719000+05:30
195,J4_BORELLA,2026-05-09 12:28:21.716587+05:30,2026-05-09 12:28:30.004000+05:30,38,24.23,2026-05-09 12:28:21.717000+05:30
205,J3_TOWN_HALL,2026-05-09 12:28:21.715144+05:30,2026-05-09 12:28:30.004000+05:30,55,44.86,2026-05-09 12:28:21.716000+05:30
182,J2_BAMBALAPITIYA,2026-05-09 12:28:21.713738+05:30,2026-05-09 12:28:30.004000+05:30,71,24.98,2026-05-09 12:28:21.714000+05:30
194,J1_KOLLUPITIYA,2026-05-09 12:28:21.712946+05:30,2026-05-09 12:28:30.004000+05:30,33,24.10,2026-05-09 12:28:21.713000+05:30
192,J4_BORELLA,2026-05-09 12:28:20.710481+05:30,2026-05-09 12:28:30.004000+05:30,75,52.46,2026-05-09 12:28:20.710000+05:30
193,J3_TOWN_HALL,2026-05-09 12:28:20.708920+05:30,2026-05-09 12:28:30.004000+05:30,69,49.03,2026-05-09 12:28:20.709000+05:30
181,J2_BAMBALAPITIYA,2026-05-09 12:28:20.706714+05:30,2026-05-09 12:28:30.004000+05:30,41,49.14,2026-05-09 12:28:20.707000+05:30
191,J1_KOLLUPITIYA,2026-05-09 12:28:20.705982+05:30,2026-05-09 12:28:30.004000+05:30,15,58.80,2026-05-09 12:28:20.706000+05:30
174,J4_BORELLA,2026-05-09 12:28:19.702644+05:30,2026-05-09 12:28:20.004000+05:30,132,8.95,2026-05-09 12:28:19.704000+05:30
180,J3_TOWN_HALL,2026-05-09 12:28:19.701321+05:30,2026-05-09 12:28:20.004000+05:30,17,57.55,2026-05-09 12:28:19.702000+05:30
176,J2_BAMBALAPITIYA,2026-05-09 12:28:19.700213+05:30,2026-05-09 12:28:20.004000+05:30,24,41.22,2026-05-09 12:28:19.701000+05:30
173,J1_KOLLUPITIYA,2026-05-09 12:28:19.699602+05:30,2026-05-09 12:28:20.004000+05:30,49,39.45,2026-05-09 12:28:19.699000+05:30
172,J4_BORELLA,2026-05-09 12:28:18.698842+05:30,2026-05-09 12:28:20.004000+05:30,26,22.53,2026-05-09 12:28:18.699000+05:30
179,J3_TOWN_HALL,2026-05-09 12:28:18.697571+05:30,2026-05-09 12:28:20.004000+05:30,53,42.43,2026-05-09 12:28:18.698000+05:30
175,J2_BAMBALAPITIYA,2026-05-09 12:28:18.696801+05:30,2026-05-09 12:28:20.004000+05:30,74,51.63,2026-05-09 12:28:18.697000+05:30
171,J1_KOLLUPITIYA,2026-05-09 12:28:18.696028+05:30,2026-05-09 12:28:20.004000+05:30,64,48.22,2026-05-09 12:28:18.696000+05:30
170,J4_BORELLA,2026-05-09 12:28:17.684370+05:30,2026-05-09 12:28:20.004000+05:30,73,24.91,2026-05-09 12:28:17.685000+05:30
178,J3_TOWN_HALL,2026-05-09 12:28:17.682515+05:30,2026-05-09 12:28:20.004000+05:30,55,26.67,2026-05-09 12:28:17.683000+05:30
168,J2_BAMBALAPITIYA,2026-05-09 12:28:17.680517+05:30,2026-05-09 12:28:20.004000+05:30,44,18.11,2026-05-09 12:28:17.681000+05:30
169,J1_KOLLUPITIYA,2026-05-09 12:28:17.679687+05:30,2026-05-09 12:28:20.004000+05:30,22,46.01,2026-05-09 12:28:17.680000+05:30
167,J4_BORELLA,2026-05-09 12:28:16.672114+05:30,2026-05-09 12:28:20.004000+05:30,17,31.08,2026-05-09 12:28:16.675000+05:30
177,J3_TOWN_HALL,2026-05-09 12:28:16.668729+05:30,2026-05-09 12:28:20.004000+05:30,46,34.51,2026-05-09 12:28:16.669000+05:30
120,J2_BAMBALAPITIYA,2026-05-09 12:28:16.666697+05:30,2026-05-09 12:28:16.691000+05:30,59,34.70,2026-05-09 12:28:16.667000+05:30
165,J1_KOLLUPITIYA,2026-05-09 12:28:16.665789+05:30,2026-05-09 12:28:16.691000+05:30,74,33.40,2026-05-09 12:28:16.666000+05:30
163,J4_BORELLA,2026-05-09 12:28:15.663644+05:30,2026-05-09 12:28:16.691000+05:30,66,44.66,2026-05-09 12:28:15.664000+05:30
166,J3_TOWN_HALL,2026-05-09 12:28:15.662670+05:30,2026-05-09 12:28:16.691000+05:30,79,38.10,2026-05-09 12:28:15.663000+05:30
119,J2_BAMBALAPITIYA,2026-05-09 12:28:15.661669+05:30,2026-05-09 12:28:16.691000+05:30,55,17.88,2026-05-09 12:28:15.662000+05:30
162,J1_KOLLUPITIYA,2026-05-09 12:28:15.661004+05:30,2026-05-09 12:28:16.691000+05:30,25,34.09,2026-05-09 12:28:15.661000+05:30
160,J4_BORELLA,2026-05-09 12:28:14.644980+05:30,2026-05-09 12:28:16.691000+05:30,93,6.69,2026-05-09 12:28:14.651000+05:30
164,J3_TOWN_HALL,2026-05-09 12:28:14.641324+05:30,2026-05-09 12:28:16.691000+05:30,74,45.53,2026-05-09 12:28:14.644000+05:30
118,J2_BAMBALAPITIYA,2026-05-09 12:28:14.633662+05:30,2026-05-09 12:28:16.691000+05:30,60,43.14,2026-05-09 12:28:14.639000+05:30
153,J1_KOLLUPITIYA,2026-05-09 12:28:14.632075+05:30,2026-05-09 12:28:16.691000+05:30,69,53.91,2026-05-09 12:28:14.633000+05:30
151,J4_BORELLA,2026-05-09 12:28:13.626517+05:30,2026-05-09 12:28:16.691000+05:30,36,43.64,2026-05-09 12:28:13.629000+05:30
161,J3_TOWN_HALL,2026-05-09 12:28:13.624603+05:30,2026-05-09 12:28:16.691000+05:30,69,36.31,2026-05-09 12:28:13.626000+05:30
117,J2_BAMBALAPITIYA,2026-05-09 12:28:13.623278+05:30,2026-05-09 12:28:16.691000+05:30,71,51.01,2026-05-09 12:28:13.624000+05:30
145,J1_KOLLUPITIYA,2026-05-09 12:28:13.618772+05:30,2026-05-09 12:28:16.691000+05:30,48,35.64,2026-05-09 12:28:13.622000+05:30
144,J4_BORELLA,2026-05-09 12:28:12.597661+05:30,2026-05-09 12:28:16.691000+05:30,48,42.37,2026-05-09 12:28:12.601000+05:30
159,J3_TOWN_HALL,2026-05-09 12:28:12.591570+05:30,2026-05-09 12:28:16.691000+05:30,45,19.47,2026-05-09 12:28:12.597000+05:30
