id,sensor_id,event_time,vehicle_count,avg_speed,alert_type,alerted_at
2230,J1_KOLLUPITIYA,2026-05-04 19:44:10.756292+05:30,130,8.39,SPEED_BELOW_10,2026-05-04 19:44:21.118794+05:30
2226,J3_TOWN_HALL,2026-05-04 19:44:07.360275+05:30,111,3.83,SPEED_BELOW_10,2026-05-04 19:44:11.372800+05:30
2223,J4_BORELLA,2026-05-04 19:44:06.296990+05:30,123,3.77,SPEED_BELOW_10,2026-05-04 19:44:10.936800+05:30
2225,J3_TOWN_HALL,2026-05-04 19:44:04.283011+05:30,120,3.27,SPEED_BELOW_10,2026-05-04 19:44:11.372800+05:30
2222,J4_BORELLA,2026-05-04 19:44:02.683003+05:30,117,4.27,SPEED_BELOW_10,2026-05-04 19:44:10.936800+05:30
2221,J4_BORELLA,2026-05-04 19:44:00.268331+05:30,121,5.62,SPEED_BELOW_10,2026-05-04 19:44:10.936800+05:30
2224,J3_TOWN_HALL,2026-05-04 19:44:00.229735+05:30,98,2.29,SPEED_BELOW_10,2026-05-04 19:44:11.372800+05:30
2219,J1_KOLLUPITIYA,2026-05-04 19:43:58.035891+05:30,135,2.04,SPEED_BELOW_10,2026-05-04 19:44:01.553996+05:30
2218,J4_BORELLA,2026-05-04 19:43:57.183339+05:30,112,8.90,SPEED_BELOW_10,2026-05-04 19:44:01.553996+05:30
2217,J4_BORELLA,2026-05-04 19:43:56.613377+05:30,117,2.73,SPEED_BELOW_10,2026-05-04 19:44:01.553996+05:30
2220,J3_TOWN_HALL,2026-05-04 19:43:50.984726+05:30,138,4.16,SPEED_BELOW_10,2026-05-04 19:44:01.630808+05:30
2216,J2_BAMBALAPITIYA,2026-05-04 19:43:50.134560+05:30,102,4.94,SPEED_BELOW_10,2026-05-04 19:44:01.229371+05:30
2215,J2_BAMBALAPITIYA,2026-05-04 19:43:46.927641+05:30,124,7.37,SPEED_BELOW_10,2026-05-04 19:43:50.996116+05:30
2214,J2_BAMBALAPITIYA,2026-05-04 19:43:44.509617+05:30,99,4.02,SPEED_BELOW_10,2026-05-04 19:43:50.996116+05:30
2213,J2_BAMBALAPITIYA,2026-05-04 19:43:43.066525+05:30,148,5.20,SPEED_BELOW_10,2026-05-04 19:43:50.996116+05:30
2210,J1_KOLLUPITIYA,2026-05-04 19:43:41.492003+05:30,99,2.39,SPEED_BELOW_10,2026-05-04 19:43:50.689480+05:30
2211,J3_TOWN_HALL,2026-05-04 19:43:41.053711+05:30,99,5.37,SPEED_BELOW_10,2026-05-04 19:43:50.699885+05:30
2212,J2_BAMBALAPITIYA,2026-05-04 19:43:40.037457+05:30,91,7.22,SPEED_BELOW_10,2026-05-04 19:43:50.996116+05:30
2209,J3_TOWN_HALL,2026-05-04 19:43:35.006769+05:30,99,6.41,SPEED_BELOW_10,2026-05-04 19:43:40.544360+05:30
2208,J1_KOLLUPITIYA,2026-05-04 19:43:33.441980+05:30,118,6.30,SPEED_BELOW_10,2026-05-04 19:43:40.533917+05:30
2207,J4_BORELLA,2026-05-04 19:43:32.939209+05:30,145,6.77,SPEED_BELOW_10,2026-05-04 19:43:40.533917+05:30
2206,J1_KOLLUPITIYA,2026-05-04 19:43:32.932163+05:30,133,3.35,SPEED_BELOW_10,2026-05-04 19:43:40.533917+05:30
2204,J2_BAMBALAPITIYA,2026-05-04 19:43:29.737219+05:30,114,9.41,SPEED_BELOW_10,2026-05-04 19:43:30.823825+05:30
2203,J2_BAMBALAPITIYA,2026-05-04 19:43:26.391458+05:30,116,3.07,SPEED_BELOW_10,2026-05-04 19:43:30.823825+05:30
2205,J1_KOLLUPITIYA,2026-05-04 19:43:26.388232+05:30,117,4.39,SPEED_BELOW_10,2026-05-04 19:43:30.826541+05:30
2202,J3_TOWN_HALL,2026-05-04 19:43:21.818957+05:30,102,5.71,SPEED_BELOW_10,2026-05-04 19:43:30.756807+05:30
2201,J3_TOWN_HALL,2026-05-04 19:43:21.329666+05:30,90,4.31,SPEED_BELOW_10,2026-05-04 19:43:30.756807+05:30
2199,J3_TOWN_HALL,2026-05-04 19:43:14.676833+05:30,117,4.80,SPEED_BELOW_10,2026-05-04 19:43:21.592801+05:30
2198,J3_TOWN_HALL,2026-05-04 19:43:13.665729+05:30,138,2.81,SPEED_BELOW_10,2026-05-04 19:43:21.592801+05:30
2200,J4_BORELLA,2026-05-04 19:43:13.532782+05:30,127,7.38,SPEED_BELOW_10,2026-05-04 19:43:21.615427+05:30
2197,J2_BAMBALAPITIYA,2026-05-04 19:43:10.537791+05:30,97,7.35,SPEED_BELOW_10,2026-05-04 19:43:21.403290+05:30
2196,J4_BORELLA,2026-05-04 19:43:07.364396+05:30,138,9.46,SPEED_BELOW_10,2026-05-04 19:43:11.328507+05:30
2194,J3_TOWN_HALL,2026-05-04 19:43:07.359908+05:30,113,2.71,SPEED_BELOW_10,2026-05-04 19:43:11.221415+05:30
2193,J3_TOWN_HALL,2026-05-04 19:43:05.323790+05:30,148,4.27,SPEED_BELOW_10,2026-05-04 19:43:11.221415+05:30
2195,J4_BORELLA,2026-05-04 19:43:04.314890+05:30,138,5.33,SPEED_BELOW_10,2026-05-04 19:43:11.328507+05:30
2192,J3_TOWN_HALL,2026-05-04 19:43:00.249738+05:30,91,7.31,SPEED_BELOW_10,2026-05-04 19:43:11.221415+05:30
2191,J4_BORELLA,2026-05-04 19:42:59.242465+05:30,113,8.87,SPEED_BELOW_10,2026-05-04 19:43:01.173984+05:30
2190,J4_BORELLA,2026-05-04 19:42:56.232779+05:30,104,9.90,SPEED_BELOW_10,2026-05-04 19:43:01.173984+05:30
2189,J1_KOLLUPITIYA,2026-05-04 19:42:53.198790+05:30,106,3.94,SPEED_BELOW_10,2026-05-04 19:43:01.173984+05:30
2186,J4_BORELLA,2026-05-04 19:42:48.987359+05:30,133,2.00,SPEED_BELOW_10,2026-05-04 19:42:51.111276+05:30
2185,J1_KOLLUPITIYA,2026-05-04 19:42:48.984449+05:30,113,4.50,SPEED_BELOW_10,2026-05-04 19:42:51.111276+05:30
2184,J1_KOLLUPITIYA,2026-05-04 19:42:47.143587+05:30,121,7.03,SPEED_BELOW_10,2026-05-04 19:42:51.111276+05:30
2188,J3_TOWN_HALL,2026-05-04 19:42:46.976708+05:30,114,6.43,SPEED_BELOW_10,2026-05-04 19:42:51.127600+05:30
2183,J4_BORELLA,2026-05-04 19:42:45.972373+05:30,102,7.05,SPEED_BELOW_10,2026-05-04 19:42:51.111276+05:30
2187,J3_TOWN_HALL,2026-05-04 19:42:42.124876+05:30,135,8.91,SPEED_BELOW_10,2026-05-04 19:42:51.127600+05:30
2178,J2_BAMBALAPITIYA,2026-05-04 19:42:38.101878+05:30,108,3.13,SPEED_BELOW_10,2026-05-04 19:42:40.996590+05:30
2182,J1_KOLLUPITIYA,2026-05-04 19:42:37.904741+05:30,101,6.53,SPEED_BELOW_10,2026-05-04 19:42:40.997063+05:30
2181,J1_KOLLUPITIYA,2026-05-04 19:42:36.081495+05:30,124,9.27,SPEED_BELOW_10,2026-05-04 19:42:40.997063+05:30
2180,J4_BORELLA,2026-05-04 19:42:35.890335+05:30,94,9.87,SPEED_BELOW_10,2026-05-04 19:42:40.997063+05:30
2174,J3_TOWN_HALL,2026-05-04 19:42:35.076450+05:30,134,8.58,SPEED_BELOW_10,2026-05-04 19:42:40.996602+05:30
2177,J2_BAMBALAPITIYA,2026-05-04 19:42:34.067677+05:30,128,2.41,SPEED_BELOW_10,2026-05-04 19:42:40.996590+05:30
2179,J1_KOLLUPITIYA,2026-05-04 19:42:33.871688+05:30,124,8.69,SPEED_BELOW_10,2026-05-04 19:42:40.997063+05:30
2176,J2_BAMBALAPITIYA,2026-05-04 19:42:33.078336+05:30,100,9.02,SPEED_BELOW_10,2026-05-04 19:42:40.996590+05:30
2175,J2_BAMBALAPITIYA,2026-05-04 19:42:32.051865+05:30,140,6.60,SPEED_BELOW_10,2026-05-04 19:42:40.996590+05:30
2169,J1_KOLLUPITIYA,2026-05-04 19:42:29.017016+05:30,123,4.46,SPEED_BELOW_10,2026-05-04 19:42:30.922022+05:30
2173,J2_BAMBALAPITIYA,2026-05-04 19:42:26.974486+05:30,143,5.66,SPEED_BELOW_10,2026-05-04 19:42:30.929461+05:30
2171,J3_TOWN_HALL,2026-05-04 19:42:24.745105+05:30,125,4.37,SPEED_BELOW_10,2026-05-04 19:42:30.922134+05:30
2170,J3_TOWN_HALL,2026-05-04 19:42:23.736318+05:30,97,2.87,SPEED_BELOW_10,2026-05-04 19:42:30.922134+05:30
2172,J2_BAMBALAPITIYA,2026-05-04 19:42:22.929210+05:30,118,6.02,SPEED_BELOW_10,2026-05-04 19:42:30.929461+05:30
2168,J3_TOWN_HALL,2026-05-04 19:42:21.921652+05:30,143,7.25,SPEED_BELOW_10,2026-05-04 19:42:30.922134+05:30
2167,J4_BORELLA,2026-05-04 19:42:21.869280+05:30,126,3.22,SPEED_BELOW_10,2026-05-04 19:42:30.922022+05:30
2162,J3_TOWN_HALL,2026-05-04 19:42:19.823972+05:30,97,8.12,SPEED_BELOW_10,2026-05-04 19:42:21.490396+05:30
2163,J1_KOLLUPITIYA,2026-05-04 19:42:18.641596+05:30,110,9.61,SPEED_BELOW_10,2026-05-04 19:42:21.489562+05:30
2161,J1_KOLLUPITIYA,2026-05-04 19:42:15.862860+05:30,105,3.96,SPEED_BELOW_10,2026-05-04 19:42:21.489562+05:30
2166,J2_BAMBALAPITIYA,2026-05-04 19:42:14.849711+05:30,114,2.34,SPEED_BELOW_10,2026-05-04 19:42:21.493309+05:30
2165,J2_BAMBALAPITIYA,2026-05-04 19:42:12.783214+05:30,90,4.56,SPEED_BELOW_10,2026-05-04 19:42:21.493309+05:30
2164,J2_BAMBALAPITIYA,2026-05-04 19:42:11.715763+05:30,100,3.73,SPEED_BELOW_10,2026-05-04 19:42:21.493309+05:30
2158,J2_BAMBALAPITIYA,2026-05-04 19:42:09.720970+05:30,144,2.76,SPEED_BELOW_10,2026-05-04 19:42:10.673511+05:30
2157,J1_KOLLUPITIYA,2026-05-04 19:42:07.533106+05:30,129,3.33,SPEED_BELOW_10,2026-05-04 19:42:10.669240+05:30
2156,J1_KOLLUPITIYA,2026-05-04 19:42:05.702162+05:30,111,7.73,SPEED_BELOW_10,2026-05-04 19:42:10.669240+05:30
2160,J3_TOWN_HALL,2026-05-04 19:42:01.680480+05:30,127,2.48,SPEED_BELOW_10,2026-05-04 19:42:10.676469+05:30
2159,J3_TOWN_HALL,2026-05-04 19:42:01.500072+05:30,125,6.70,SPEED_BELOW_10,2026-05-04 19:42:10.676469+05:30
2155,J4_BORELLA,2026-05-04 19:42:00.632709+05:30,93,7.54,SPEED_BELOW_10,2026-05-04 19:42:10.669240+05:30
2150,J2_BAMBALAPITIYA,2026-05-04 19:41:59.479891+05:30,94,2.92,SPEED_BELOW_10,2026-05-04 19:42:00.874528+05:30
2152,J1_KOLLUPITIYA,2026-05-04 19:41:59.477885+05:30,101,7.20,SPEED_BELOW_10,2026-05-04 19:42:00.871308+05:30
2154,J3_TOWN_HALL,2026-05-04 19:41:58.588500+05:30,102,3.46,SPEED_BELOW_10,2026-05-04 19:42:00.903664+05:30
2149,J2_BAMBALAPITIYA,2026-05-04 19:41:58.584571+05:30,103,5.86,SPEED_BELOW_10,2026-05-04 19:42:00.874528+05:30
2153,J3_TOWN_HALL,2026-05-04 19:41:55.569389+05:30,146,5.15,SPEED_BELOW_10,2026-05-04 19:42:00.903664+05:30
2151,J4_BORELLA,2026-05-04 19:41:51.540109+05:30,146,6.46,SPEED_BELOW_10,2026-05-04 19:42:00.871308+05:30
2146,J1_KOLLUPITIYA,2026-05-04 19:41:49.406641+05:30,92,2.95,SPEED_BELOW_10,2026-05-04 19:41:50.500885+05:30
2145,J4_BORELLA,2026-05-04 19:41:45.476010+05:30,131,9.75,SPEED_BELOW_10,2026-05-04 19:41:50.500885+05:30
2148,J2_BAMBALAPITIYA,2026-05-04 19:41:45.468026+05:30,127,7.50,SPEED_BELOW_10,2026-05-04 19:41:50.511655+05:30
2144,J4_BORELLA,2026-05-04 19:41:43.245207+05:30,130,4.89,SPEED_BELOW_10,2026-05-04 19:41:50.500885+05:30
2142,J3_TOWN_HALL,2026-05-04 19:41:42.223689+05:30,133,4.53,SPEED_BELOW_10,2026-05-04 19:41:50.496287+05:30
2143,J4_BORELLA,2026-05-04 19:41:41.413778+05:30,135,2.42,SPEED_BELOW_10,2026-05-04 19:41:50.500885+05:30
2147,J2_BAMBALAPITIYA,2026-05-04 19:41:41.336017+05:30,144,4.43,SPEED_BELOW_10,2026-05-04 19:41:50.511655+05:30
2141,J2_BAMBALAPITIYA,2026-05-04 19:41:38.369319+05:30,105,9.19,SPEED_BELOW_10,2026-05-04 19:41:41.033752+05:30
2140,J1_KOLLUPITIYA,2026-05-04 19:41:37.279886+05:30,122,3.55,SPEED_BELOW_10,2026-05-04 19:41:41.033080+05:30
2139,J4_BORELLA,2026-05-04 19:41:37.166483+05:30,137,2.68,SPEED_BELOW_10,2026-05-04 19:41:41.033080+05:30
2135,J3_TOWN_HALL,2026-05-04 19:41:33.334537+05:30,113,2.43,SPEED_BELOW_10,2026-05-04 19:41:41.014152+05:30
2138,J4_BORELLA,2026-05-04 19:41:32.127683+05:30,108,7.81,SPEED_BELOW_10,2026-05-04 19:41:41.033080+05:30
2137,J2_BAMBALAPITIYA,2026-05-04 19:41:30.294548+05:30,113,7.82,SPEED_BELOW_10,2026-05-04 19:41:41.033752+05:30
2136,J4_BORELLA,2026-05-04 19:41:30.049105+05:30,110,9.34,SPEED_BELOW_10,2026-05-04 19:41:41.033080+05:30
2133,J3_TOWN_HALL,2026-05-04 19:41:26.153511+05:30,97,9.82,SPEED_BELOW_10,2026-05-04 19:41:31.233332+05:30
2132,J3_TOWN_HALL,2026-05-04 19:41:26.003565+05:30,132,9.17,SPEED_BELOW_10,2026-05-04 19:41:31.233332+05:30
2134,J2_BAMBALAPITIYA,2026-05-04 19:41:21.972695+05:30,142,5.52,SPEED_BELOW_10,2026-05-04 19:41:31.248231+05:30
2130,J3_TOWN_HALL,2026-05-04 19:41:19.144492+05:30,117,9.85,SPEED_BELOW_10,2026-05-04 19:41:21.023430+05:30
2129,J3_TOWN_HALL,2026-05-04 19:41:17.943460+05:30,127,7.78,SPEED_BELOW_10,2026-05-04 19:41:21.023430+05:30
2131,J2_BAMBALAPITIYA,2026-05-04 19:41:17.941310+05:30,129,7.57,SPEED_BELOW_10,2026-05-04 19:41:21.026449+05:30
2128,J3_TOWN_HALL,2026-05-04 19:41:16.934567+05:30,95,3.67,SPEED_BELOW_10,2026-05-04 19:41:21.023430+05:30
2127,J1_KOLLUPITIYA,2026-05-04 19:41:15.926642+05:30,128,7.16,SPEED_BELOW_10,2026-05-04 19:41:20.975951+05:30
2126,J1_KOLLUPITIYA,2026-05-04 19:41:15.029456+05:30,118,5.44,SPEED_BELOW_10,2026-05-04 19:41:20.975951+05:30
2125,J1_KOLLUPITIYA,2026-05-04 19:41:14.919526+05:30,98,7.08,SPEED_BELOW_10,2026-05-04 19:41:20.975951+05:30
2124,J4_BORELLA,2026-05-04 19:41:12.100404+05:30,107,8.82,SPEED_BELOW_10,2026-05-04 19:41:20.975951+05:30
2123,J4_BORELLA,2026-05-04 19:41:10.072639+05:30,135,7.12,SPEED_BELOW_10,2026-05-04 19:41:20.975951+05:30
2120,J3_TOWN_HALL,2026-05-04 19:41:06.954894+05:30,126,5.19,SPEED_BELOW_10,2026-05-04 19:41:10.989770+05:30
2122,J4_BORELLA,2026-05-04 19:41:04.970151+05:30,99,2.69,SPEED_BELOW_10,2026-05-04 19:41:10.989943+05:30
2121,J4_BORELLA,2026-05-04 19:41:03.936272+05:30,99,6.43,SPEED_BELOW_10,2026-05-04 19:41:10.989943+05:30
2119,J3_TOWN_HALL,2026-05-04 19:41:00.944706+05:30,148,9.53,SPEED_BELOW_10,2026-05-04 19:41:10.989770+05:30
2117,J4_BORELLA,2026-05-04 19:40:59.915489+05:30,98,7.24,SPEED_BELOW_10,2026-05-04 19:41:00.885421+05:30
2118,J3_TOWN_HALL,2026-05-04 19:40:58.928334+05:30,137,2.80,SPEED_BELOW_10,2026-05-04 19:41:00.885622+05:30
2108,J2_BAMBALAPITIYA,2026-05-04 19:40:58.906233+05:30,117,5.11,SPEED_BELOW_10,2026-05-04 19:41:00.885421+05:30
2115,J3_TOWN_HALL,2026-05-04 19:40:58.823864+05:30,99,4.01,SPEED_BELOW_10,2026-05-04 19:41:00.885622+05:30
2116,J4_BORELLA,2026-05-04 19:40:57.922489+05:30,137,4.16,SPEED_BELOW_10,2026-05-04 19:41:00.885421+05:30
2114,J4_BORELLA,2026-05-04 19:40:55.888625+05:30,148,6.33,SPEED_BELOW_10,2026-05-04 19:41:00.885421+05:30
2110,J3_TOWN_HALL,2026-05-04 19:40:54.885887+05:30,127,9.28,SPEED_BELOW_10,2026-05-04 19:41:00.885622+05:30
2113,J4_BORELLA,2026-05-04 19:40:54.883483+05:30,145,8.28,SPEED_BELOW_10,2026-05-04 19:41:00.885421+05:30
2112,J4_BORELLA,2026-05-04 19:40:53.797017+05:30,92,9.57,SPEED_BELOW_10,2026-05-04 19:41:00.885421+05:30
2111,J4_BORELLA,2026-05-04 19:40:52.870269+05:30,92,5.27,SPEED_BELOW_10,2026-05-04 19:41:00.885421+05:30
2109,J4_BORELLA,2026-05-04 19:40:50.761715+05:30,132,3.31,SPEED_BELOW_10,2026-05-04 19:41:00.885421+05:30
2107,J3_TOWN_HALL,2026-05-04 19:40:46.818732+05:30,102,9.03,SPEED_BELOW_10,2026-05-04 19:40:50.830337+05:30
2106,J1_KOLLUPITIYA,2026-05-04 19:40:45.732018+05:30,137,8.94,SPEED_BELOW_10,2026-05-04 19:40:50.826382+05:30
2105,J4_BORELLA,2026-05-04 19:40:44.811134+05:30,110,4.22,SPEED_BELOW_10,2026-05-04 19:40:50.826382+05:30
2104,J4_BORELLA,2026-05-04 19:40:41.780892+05:30,91,4.92,SPEED_BELOW_10,2026-05-04 19:40:50.826382+05:30
2101,J1_KOLLUPITIYA,2026-05-04 19:40:39.763145+05:30,132,3.24,SPEED_BELOW_10,2026-05-04 19:40:40.660766+05:30
2097,J2_BAMBALAPITIYA,2026-05-04 19:40:39.641668+05:30,145,4.21,SPEED_BELOW_10,2026-05-04 19:40:40.660395+05:30
2100,J4_BORELLA,2026-05-04 19:40:37.711588+05:30,128,6.47,SPEED_BELOW_10,2026-05-04 19:40:40.660766+05:30
2103,J3_TOWN_HALL,2026-05-04 19:40:37.708187+05:30,91,8.64,SPEED_BELOW_10,2026-05-04 19:40:40.701967+05:30
2096,J2_BAMBALAPITIYA,2026-05-04 19:40:37.705957+05:30,103,5.98,SPEED_BELOW_10,2026-05-04 19:40:40.660395+05:30
2102,J3_TOWN_HALL,2026-05-04 19:40:33.733633+05:30,149,8.49,SPEED_BELOW_10,2026-05-04 19:40:40.701967+05:30
2095,J2_BAMBALAPITIYA,2026-05-04 19:40:33.731895+05:30,126,6.66,SPEED_BELOW_10,2026-05-04 19:40:40.660395+05:30
2099,J4_BORELLA,2026-05-04 19:40:31.722633+05:30,150,6.66,SPEED_BELOW_10,2026-05-04 19:40:40.660766+05:30
2094,J2_BAMBALAPITIYA,2026-05-04 19:40:30.575818+05:30,108,9.52,SPEED_BELOW_10,2026-05-04 19:40:40.660395+05:30
2098,J1_KOLLUPITIYA,2026-05-04 19:40:30.572930+05:30,130,6.00,SPEED_BELOW_10,2026-05-04 19:40:40.660766+05:30
2093,J3_TOWN_HALL,2026-05-04 19:40:28.701765+05:30,130,3.57,SPEED_BELOW_10,2026-05-04 19:40:30.634848+05:30
2092,J3_TOWN_HALL,2026-05-04 19:40:28.651968+05:30,115,6.13,SPEED_BELOW_10,2026-05-04 19:40:30.634848+05:30
2090,J2_BAMBALAPITIYA,2026-05-04 19:40:27.640329+05:30,140,2.32,SPEED_BELOW_10,2026-05-04 19:40:30.623032+05:30
2089,J2_BAMBALAPITIYA,2026-05-04 19:40:26.683541+05:30,122,5.15,SPEED_BELOW_10,2026-05-04 19:40:30.623032+05:30
2088,J2_BAMBALAPITIYA,2026-05-04 19:40:25.677721+05:30,120,5.18,SPEED_BELOW_10,2026-05-04 19:40:30.623032+05:30
2091,J4_BORELLA,2026-05-04 19:40:23.668231+05:30,103,6.37,SPEED_BELOW_10,2026-05-04 19:40:30.631074+05:30
2085,J1_KOLLUPITIYA,2026-05-04 19:40:19.512840+05:30,95,5.29,SPEED_BELOW_10,2026-05-04 19:40:20.585934+05:30
2087,J2_BAMBALAPITIYA,2026-05-04 19:40:15.626824+05:30,110,3.66,SPEED_BELOW_10,2026-05-04 19:40:20.588562+05:30
2084,J4_BORELLA,2026-05-04 19:40:14.561844+05:30,134,2.27,SPEED_BELOW_10,2026-05-04 19:40:20.585934+05:30
2083,J3_TOWN_HALL,2026-05-04 19:40:10.532819+05:30,102,4.53,SPEED_BELOW_10,2026-05-04 19:40:20.585901+05:30
2086,J2_BAMBALAPITIYA,2026-05-04 19:40:10.529992+05:30,143,9.51,SPEED_BELOW_10,2026-05-04 19:40:20.588562+05:30
2082,J4_BORELLA,2026-05-04 19:40:09.598533+05:30,112,5.06,SPEED_BELOW_10,2026-05-04 19:40:10.516299+05:30
2078,J3_TOWN_HALL,2026-05-04 19:40:06.583346+05:30,91,3.24,SPEED_BELOW_10,2026-05-04 19:40:10.465280+05:30
2080,J2_BAMBALAPITIYA,2026-05-04 19:40:06.505170+05:30,144,4.41,SPEED_BELOW_10,2026-05-04 19:40:10.511694+05:30
2077,J3_TOWN_HALL,2026-05-04 19:40:04.493790+05:30,136,5.66,SPEED_BELOW_10,2026-05-04 19:40:10.465280+05:30
2079,J2_BAMBALAPITIYA,2026-05-04 19:40:04.490611+05:30,118,8.78,SPEED_BELOW_10,2026-05-04 19:40:10.511694+05:30
2076,J3_TOWN_HALL,2026-05-04 19:40:03.566666+05:30,147,3.66,SPEED_BELOW_10,2026-05-04 19:40:10.465280+05:30
2081,J4_BORELLA,2026-05-04 19:40:00.394489+05:30,133,6.26,SPEED_BELOW_10,2026-05-04 19:40:10.516299+05:30
2075,J3_TOWN_HALL,2026-05-04 19:40:00.390254+05:30,125,5.46,SPEED_BELOW_10,2026-05-04 19:40:10.465280+05:30
2074,J2_BAMBALAPITIYA,2026-05-04 19:39:59.383845+05:30,118,5.60,SPEED_BELOW_10,2026-05-04 19:40:00.453519+05:30
2073,J2_BAMBALAPITIYA,2026-05-04 19:39:55.362852+05:30,99,7.55,SPEED_BELOW_10,2026-05-04 19:40:00.453519+05:30
2072,J1_KOLLUPITIYA,2026-05-04 19:39:50.484062+05:30,115,9.02,SPEED_BELOW_10,2026-05-04 19:40:00.451250+05:30
2071,J3_TOWN_HALL,2026-05-04 19:39:49.480224+05:30,116,7.11,SPEED_BELOW_10,2026-05-04 19:39:50.570083+05:30
2069,J1_KOLLUPITIYA,2026-05-04 19:39:49.329835+05:30,146,7.12,SPEED_BELOW_10,2026-05-04 19:39:50.524736+05:30
2070,J3_TOWN_HALL,2026-05-04 19:39:45.463608+05:30,93,7.43,SPEED_BELOW_10,2026-05-04 19:39:50.570083+05:30
2068,J2_BAMBALAPITIYA,2026-05-04 19:39:42.298306+05:30,144,4.04,SPEED_BELOW_10,2026-05-04 19:39:50.511870+05:30
2065,J3_TOWN_HALL,2026-05-04 19:39:36.402061+05:30,120,3.82,SPEED_BELOW_10,2026-05-04 19:39:41.022900+05:30
2067,J1_KOLLUPITIYA,2026-05-04 19:39:33.309076+05:30,101,5.32,SPEED_BELOW_10,2026-05-04 19:39:41.036533+05:30
2064,J2_BAMBALAPITIYA,2026-05-04 19:39:31.377586+05:30,140,6.41,SPEED_BELOW_10,2026-05-04 19:39:41.015871+05:30
2066,J4_BORELLA,2026-05-04 19:39:30.293106+05:30,146,7.17,SPEED_BELOW_10,2026-05-04 19:39:41.036533+05:30
2062,J2_BAMBALAPITIYA,2026-05-04 19:39:27.267927+05:30,105,9.16,SPEED_BELOW_10,2026-05-04 19:39:30.358831+05:30
2060,J3_TOWN_HALL,2026-05-04 19:39:27.200682+05:30,113,4.24,SPEED_BELOW_10,2026-05-04 19:39:30.357530+05:30
2061,J2_BAMBALAPITIYA,2026-05-04 19:39:21.234889+05:30,92,3.23,SPEED_BELOW_10,2026-05-04 19:39:30.358831+05:30
2063,J1_KOLLUPITIYA,2026-05-04 19:39:20.237708+05:30,128,7.66,SPEED_BELOW_10,2026-05-04 19:39:30.378663+05:30
2058,J4_BORELLA,2026-05-04 19:39:18.063395+05:30,100,4.52,SPEED_BELOW_10,2026-05-04 19:39:21.105217+05:30
2057,J1_KOLLUPITIYA,2026-05-04 19:39:17.022196+05:30,98,2.88,SPEED_BELOW_10,2026-05-04 19:39:21.105217+05:30
2052,J3_TOWN_HALL,2026-05-04 19:39:14.022910+05:30,107,9.03,SPEED_BELOW_10,2026-05-04 19:39:21.105678+05:30
2056,J4_BORELLA,2026-05-04 19:39:13.999462+05:30,108,2.55,SPEED_BELOW_10,2026-05-04 19:39:21.105217+05:30
2054,J1_KOLLUPITIYA,2026-05-04 19:39:13.992825+05:30,114,5.43,SPEED_BELOW_10,2026-05-04 19:39:21.105217+05:30
2059,J2_BAMBALAPITIYA,2026-05-04 19:39:13.005645+05:30,133,6.07,SPEED_BELOW_10,2026-05-04 19:39:21.106084+05:30
2050,J3_TOWN_HALL,2026-05-04 19:39:12.157453+05:30,125,3.93,SPEED_BELOW_10,2026-05-04 19:39:21.105678+05:30
2055,J2_BAMBALAPITIYA,2026-05-04 19:39:12.151205+05:30,142,8.35,SPEED_BELOW_10,2026-05-04 19:39:21.106084+05:30
2053,J4_BORELLA,2026-05-04 19:39:11.999296+05:30,105,3.11,SPEED_BELOW_10,2026-05-04 19:39:21.105217+05:30
2051,J1_KOLLUPITIYA,2026-05-04 19:39:11.991503+05:30,104,8.26,SPEED_BELOW_10,2026-05-04 19:39:21.105217+05:30
2044,J1_KOLLUPITIYA,2026-05-04 19:39:09.952094+05:30,136,7.01,SPEED_BELOW_10,2026-05-04 19:39:11.037078+05:30
2045,J4_BORELLA,2026-05-04 19:39:09.934638+05:30,99,3.48,SPEED_BELOW_10,2026-05-04 19:39:11.037078+05:30
2048,J3_TOWN_HALL,2026-05-04 19:39:08.099064+05:30,138,2.50,SPEED_BELOW_10,2026-05-04 19:39:11.046741+05:30
2043,J1_KOLLUPITIYA,2026-05-04 19:39:07.875115+05:30,146,3.10,SPEED_BELOW_10,2026-05-04 19:39:11.037078+05:30
2042,J4_BORELLA,2026-05-04 19:39:05.888072+05:30,105,3.76,SPEED_BELOW_10,2026-05-04 19:39:11.037078+05:30
2049,J2_BAMBALAPITIYA,2026-05-04 19:39:05.074425+05:30,131,6.61,SPEED_BELOW_10,2026-05-04 19:39:11.046976+05:30
2046,J3_TOWN_HALL,2026-05-04 19:39:04.787300+05:30,103,9.05,SPEED_BELOW_10,2026-05-04 19:39:11.046741+05:30
2047,J2_BAMBALAPITIYA,2026-05-04 19:39:03.836874+05:30,102,2.37,SPEED_BELOW_10,2026-05-04 19:39:11.046976+05:30
2041,J4_BORELLA,2026-05-04 19:39:02.048697+05:30,131,3.98,SPEED_BELOW_10,2026-05-04 19:39:11.037078+05:30
2040,J3_TOWN_HALL,2026-05-04 19:38:59.980542+05:30,136,9.88,SPEED_BELOW_10,2026-05-04 19:39:00.839907+05:30
2036,J4_BORELLA,2026-05-04 19:38:56.678356+05:30,139,5.07,SPEED_BELOW_10,2026-05-04 19:39:00.763539+05:30
2035,J4_BORELLA,2026-05-04 19:38:55.961284+05:30,131,7.80,SPEED_BELOW_10,2026-05-04 19:39:00.763539+05:30
