id,sensor_id,event_time,vehicle_count,avg_speed,alert_type,alerted_at
9383,J4_BORELLA,2026-05-05 01:33:15.496785+05:30,117,8.37,SPEED_BELOW_10,2026-05-05 01:33:20.486725+05:30
9381,J4_BORELLA,2026-05-05 01:33:12.454653+05:30,105,4.62,SPEED_BELOW_10,2026-05-05 01:33:20.486725+05:30
9380,J3_TOWN_HALL,2026-05-05 01:33:12.438434+05:30,103,7.90,SPEED_BELOW_10,2026-05-05 01:33:20.486902+05:30
9379,J4_BORELLA,2026-05-05 01:33:11.381579+05:30,143,3.55,SPEED_BELOW_10,2026-05-05 01:33:20.486725+05:30
9378,J2_BAMBALAPITIYA,2026-05-05 01:33:10.423357+05:30,115,7.37,SPEED_BELOW_10,2026-05-05 01:33:20.484365+05:30
9374,J2_BAMBALAPITIYA,2026-05-05 01:33:08.364185+05:30,108,3.93,SPEED_BELOW_10,2026-05-05 01:33:10.419061+05:30
9377,J1_KOLLUPITIYA,2026-05-05 01:33:07.403389+05:30,95,2.16,SPEED_BELOW_10,2026-05-05 01:33:10.420770+05:30
9376,J1_KOLLUPITIYA,2026-05-05 01:33:07.356481+05:30,118,9.78,SPEED_BELOW_10,2026-05-05 01:33:10.420770+05:30
9375,J1_KOLLUPITIYA,2026-05-05 01:33:04.340635+05:30,149,6.76,SPEED_BELOW_10,2026-05-05 01:33:10.420770+05:30
9373,J2_BAMBALAPITIYA,2026-05-05 01:33:00.351735+05:30,131,2.17,SPEED_BELOW_10,2026-05-05 01:33:10.419061+05:30
9372,J1_KOLLUPITIYA,2026-05-05 01:32:57.330775+05:30,134,9.83,SPEED_BELOW_10,2026-05-05 01:33:00.347443+05:30
9371,J4_BORELLA,2026-05-05 01:32:55.321211+05:30,124,7.01,SPEED_BELOW_10,2026-05-05 01:33:00.347443+05:30
9368,J2_BAMBALAPITIYA,2026-05-05 01:32:47.283719+05:30,99,5.72,SPEED_BELOW_10,2026-05-05 01:32:50.287582+05:30
9370,J3_TOWN_HALL,2026-05-05 01:32:45.206678+05:30,91,9.71,SPEED_BELOW_10,2026-05-05 01:32:50.288393+05:30
9369,J3_TOWN_HALL,2026-05-05 01:32:44.255770+05:30,136,9.47,SPEED_BELOW_10,2026-05-05 01:32:50.288393+05:30
9367,J1_KOLLUPITIYA,2026-05-05 01:32:44.192206+05:30,146,7.23,SPEED_BELOW_10,2026-05-05 01:32:50.285692+05:30
9366,J4_BORELLA,2026-05-05 01:32:38.206371+05:30,110,7.09,SPEED_BELOW_10,2026-05-05 01:32:40.214162+05:30
9365,J1_KOLLUPITIYA,2026-05-05 01:32:38.204433+05:30,137,8.40,SPEED_BELOW_10,2026-05-05 01:32:40.214162+05:30
9364,J4_BORELLA,2026-05-05 01:32:37.152444+05:30,135,4.05,SPEED_BELOW_10,2026-05-05 01:32:40.214162+05:30
9363,J4_BORELLA,2026-05-05 01:32:35.138571+05:30,131,7.60,SPEED_BELOW_10,2026-05-05 01:32:40.214162+05:30
9361,J3_TOWN_HALL,2026-05-05 01:32:34.127463+05:30,91,8.19,SPEED_BELOW_10,2026-05-05 01:32:40.182931+05:30
9362,J2_BAMBALAPITIYA,2026-05-05 01:32:33.117700+05:30,122,5.95,SPEED_BELOW_10,2026-05-05 01:32:40.214268+05:30
9360,J3_TOWN_HALL,2026-05-05 01:32:32.169851+05:30,123,4.86,SPEED_BELOW_10,2026-05-05 01:32:40.182931+05:30
9359,J3_TOWN_HALL,2026-05-05 01:32:30.100490+05:30,93,3.77,SPEED_BELOW_10,2026-05-05 01:32:40.182931+05:30
9358,J3_TOWN_HALL,2026-05-05 01:32:29.143453+05:30,116,3.68,SPEED_BELOW_10,2026-05-05 01:32:30.203682+05:30
9356,J1_KOLLUPITIYA,2026-05-05 01:32:29.129347+05:30,94,9.81,SPEED_BELOW_10,2026-05-05 01:32:30.202440+05:30
9355,J1_KOLLUPITIYA,2026-05-05 01:32:28.139804+05:30,112,9.60,SPEED_BELOW_10,2026-05-05 01:32:30.202440+05:30
9354,J4_BORELLA,2026-05-05 01:32:26.115094+05:30,128,9.05,SPEED_BELOW_10,2026-05-05 01:32:30.202440+05:30
9353,J4_BORELLA,2026-05-05 01:32:24.120674+05:30,110,2.97,SPEED_BELOW_10,2026-05-05 01:32:30.202440+05:30
9357,J3_TOWN_HALL,2026-05-05 01:32:24.118783+05:30,131,4.84,SPEED_BELOW_10,2026-05-05 01:32:30.203682+05:30
9352,J4_BORELLA,2026-05-05 01:32:19.077121+05:30,147,7.27,SPEED_BELOW_10,2026-05-05 01:32:20.793349+05:30
9351,J4_BORELLA,2026-05-05 01:32:19.071407+05:30,93,5.30,SPEED_BELOW_10,2026-05-05 01:32:20.793349+05:30
9350,J3_TOWN_HALL,2026-05-05 01:32:01.949185+05:30,135,2.16,SPEED_BELOW_10,2026-05-05 01:32:10.683628+05:30
9349,J1_KOLLUPITIYA,2026-05-05 01:32:00.943912+05:30,144,8.54,SPEED_BELOW_10,2026-05-05 01:32:10.680957+05:30
9346,J1_KOLLUPITIYA,2026-05-05 01:31:58.886864+05:30,148,4.14,SPEED_BELOW_10,2026-05-05 01:32:00.716554+05:30
9348,J2_BAMBALAPITIYA,2026-05-05 01:31:56.870016+05:30,107,3.54,SPEED_BELOW_10,2026-05-05 01:32:00.719535+05:30
9347,J2_BAMBALAPITIYA,2026-05-05 01:31:54.856566+05:30,92,7.03,SPEED_BELOW_10,2026-05-05 01:32:00.719535+05:30
9343,J4_BORELLA,2026-05-05 01:31:47.864621+05:30,115,8.81,SPEED_BELOW_10,2026-05-05 01:31:50.750184+05:30
9342,J1_KOLLUPITIYA,2026-05-05 01:31:46.860378+05:30,124,8.22,SPEED_BELOW_10,2026-05-05 01:31:50.750184+05:30
9340,J2_BAMBALAPITIYA,2026-05-05 01:31:44.794085+05:30,101,7.97,SPEED_BELOW_10,2026-05-05 01:31:50.750075+05:30
9341,J1_KOLLUPITIYA,2026-05-05 01:31:44.792754+05:30,144,8.85,SPEED_BELOW_10,2026-05-05 01:31:50.750184+05:30
9345,J3_TOWN_HALL,2026-05-05 01:31:43.842534+05:30,124,9.23,SPEED_BELOW_10,2026-05-05 01:31:50.751613+05:30
9339,J1_KOLLUPITIYA,2026-05-05 01:31:43.836256+05:30,130,5.68,SPEED_BELOW_10,2026-05-05 01:31:50.750184+05:30
9338,J2_BAMBALAPITIYA,2026-05-05 01:31:42.777438+05:30,128,8.50,SPEED_BELOW_10,2026-05-05 01:31:50.750075+05:30
9344,J3_TOWN_HALL,2026-05-05 01:31:41.826177+05:30,90,7.03,SPEED_BELOW_10,2026-05-05 01:31:50.751613+05:30
9336,J4_BORELLA,2026-05-05 01:31:36.791134+05:30,109,3.26,SPEED_BELOW_10,2026-05-05 01:31:40.671043+05:30
9335,J1_KOLLUPITIYA,2026-05-05 01:31:36.788099+05:30,148,2.24,SPEED_BELOW_10,2026-05-05 01:31:40.671043+05:30
9334,J4_BORELLA,2026-05-05 01:31:35.787270+05:30,135,7.15,SPEED_BELOW_10,2026-05-05 01:31:40.671043+05:30
9337,J3_TOWN_HALL,2026-05-05 01:31:34.728460+05:30,120,4.43,SPEED_BELOW_10,2026-05-05 01:31:40.671043+05:30
9333,J3_TOWN_HALL,2026-05-05 01:31:31.760259+05:30,96,5.13,SPEED_BELOW_10,2026-05-05 01:31:40.671043+05:30
9332,J1_KOLLUPITIYA,2026-05-05 01:31:31.754916+05:30,104,8.98,SPEED_BELOW_10,2026-05-05 01:31:40.671043+05:30
9331,J3_TOWN_HALL,2026-05-05 01:31:28.694332+05:30,114,9.82,SPEED_BELOW_10,2026-05-05 01:31:30.658915+05:30
9328,J2_BAMBALAPITIYA,2026-05-05 01:31:26.729971+05:30,136,7.53,SPEED_BELOW_10,2026-05-05 01:31:30.658873+05:30
9330,J3_TOWN_HALL,2026-05-05 01:31:25.654861+05:30,123,9.21,SPEED_BELOW_10,2026-05-05 01:31:30.658915+05:30
9329,J3_TOWN_HALL,2026-05-05 01:31:23.641504+05:30,148,3.13,SPEED_BELOW_10,2026-05-05 01:31:30.658915+05:30
9327,J4_BORELLA,2026-05-05 01:31:19.654569+05:30,149,3.00,SPEED_BELOW_10,2026-05-05 01:31:20.674525+05:30
9326,J1_KOLLUPITIYA,2026-05-05 01:31:19.605221+05:30,150,6.01,SPEED_BELOW_10,2026-05-05 01:31:20.674525+05:30
9325,J1_KOLLUPITIYA,2026-05-05 01:31:17.671726+05:30,142,2.57,SPEED_BELOW_10,2026-05-05 01:31:20.674525+05:30
9324,J2_BAMBALAPITIYA,2026-05-05 01:31:12.546544+05:30,149,6.63,SPEED_BELOW_10,2026-05-05 01:31:20.670989+05:30
9318,J3_TOWN_HALL,2026-05-05 01:31:09.524535+05:30,135,4.41,SPEED_BELOW_10,2026-05-05 01:31:10.579333+05:30
9322,J2_BAMBALAPITIYA,2026-05-05 01:31:07.509812+05:30,120,4.93,SPEED_BELOW_10,2026-05-05 01:31:10.581600+05:30
9323,J1_KOLLUPITIYA,2026-05-05 01:31:07.506325+05:30,133,3.63,SPEED_BELOW_10,2026-05-05 01:31:10.581637+05:30
9321,J1_KOLLUPITIYA,2026-05-05 01:31:05.605274+05:30,118,6.66,SPEED_BELOW_10,2026-05-05 01:31:10.581637+05:30
9317,J3_TOWN_HALL,2026-05-05 01:31:03.588104+05:30,131,8.71,SPEED_BELOW_10,2026-05-05 01:31:10.579333+05:30
9319,J2_BAMBALAPITIYA,2026-05-05 01:31:03.574856+05:30,147,2.32,SPEED_BELOW_10,2026-05-05 01:31:10.581600+05:30
9320,J4_BORELLA,2026-05-05 01:31:03.541528+05:30,111,8.34,SPEED_BELOW_10,2026-05-05 01:31:10.581637+05:30
9310,J4_BORELLA,2026-05-05 01:30:58.518281+05:30,102,2.52,SPEED_BELOW_10,2026-05-05 01:31:00.502088+05:30
9309,J1_KOLLUPITIYA,2026-05-05 01:30:57.482087+05:30,105,2.82,SPEED_BELOW_10,2026-05-05 01:31:00.502088+05:30
9316,J2_BAMBALAPITIYA,2026-05-05 01:30:56.499331+05:30,139,6.46,SPEED_BELOW_10,2026-05-05 01:31:00.509248+05:30
9315,J2_BAMBALAPITIYA,2026-05-05 01:30:54.490096+05:30,107,2.54,SPEED_BELOW_10,2026-05-05 01:31:00.509248+05:30
9308,J1_KOLLUPITIYA,2026-05-05 01:30:54.420610+05:30,138,3.91,SPEED_BELOW_10,2026-05-05 01:31:00.502088+05:30
9314,J3_TOWN_HALL,2026-05-05 01:30:53.415297+05:30,112,6.98,SPEED_BELOW_10,2026-05-05 01:31:00.506764+05:30
9313,J3_TOWN_HALL,2026-05-05 01:30:52.454549+05:30,105,8.30,SPEED_BELOW_10,2026-05-05 01:31:00.506764+05:30
9307,J4_BORELLA,2026-05-05 01:30:52.407884+05:30,122,8.60,SPEED_BELOW_10,2026-05-05 01:31:00.502088+05:30
9312,J3_TOWN_HALL,2026-05-05 01:30:51.470845+05:30,112,6.88,SPEED_BELOW_10,2026-05-05 01:31:00.506764+05:30
9306,J4_BORELLA,2026-05-05 01:30:51.444375+05:30,95,6.28,SPEED_BELOW_10,2026-05-05 01:31:00.502088+05:30
9311,J3_TOWN_HALL,2026-05-05 01:30:50.458992+05:30,107,8.38,SPEED_BELOW_10,2026-05-05 01:31:00.506764+05:30
9303,J3_TOWN_HALL,2026-05-05 01:30:49.452738+05:30,90,8.14,SPEED_BELOW_10,2026-05-05 01:30:50.443137+05:30
9305,J2_BAMBALAPITIYA,2026-05-05 01:30:43.396446+05:30,116,2.88,SPEED_BELOW_10,2026-05-05 01:30:50.448822+05:30
9302,J3_TOWN_HALL,2026-05-05 01:30:42.408712+05:30,148,7.53,SPEED_BELOW_10,2026-05-05 01:30:50.443137+05:30
9304,J2_BAMBALAPITIYA,2026-05-05 01:30:42.390656+05:30,105,4.08,SPEED_BELOW_10,2026-05-05 01:30:50.448822+05:30
9300,J4_BORELLA,2026-05-05 01:30:39.317457+05:30,99,3.68,SPEED_BELOW_10,2026-05-05 01:30:40.386213+05:30
9301,J3_TOWN_HALL,2026-05-05 01:30:37.378723+05:30,113,4.50,SPEED_BELOW_10,2026-05-05 01:30:40.385724+05:30
9297,J3_TOWN_HALL,2026-05-05 01:30:35.291012+05:30,104,6.54,SPEED_BELOW_10,2026-05-05 01:30:40.385724+05:30
9299,J4_BORELLA,2026-05-05 01:30:33.358456+05:30,104,8.15,SPEED_BELOW_10,2026-05-05 01:30:40.386213+05:30
9298,J1_KOLLUPITIYA,2026-05-05 01:30:33.274653+05:30,121,7.62,SPEED_BELOW_10,2026-05-05 01:30:40.386213+05:30
9296,J4_BORELLA,2026-05-05 01:30:32.350766+05:30,148,3.02,SPEED_BELOW_10,2026-05-05 01:30:40.386213+05:30
9294,J2_BAMBALAPITIYA,2026-05-05 01:30:31.258173+05:30,108,2.87,SPEED_BELOW_10,2026-05-05 01:30:40.382366+05:30
9295,J1_KOLLUPITIYA,2026-05-05 01:30:30.323529+05:30,90,5.35,SPEED_BELOW_10,2026-05-05 01:30:40.386213+05:30
9291,J4_BORELLA,2026-05-05 01:30:29.336606+05:30,144,6.82,SPEED_BELOW_10,2026-05-05 01:30:30.311027+05:30
9290,J1_KOLLUPITIYA,2026-05-05 01:30:27.298000+05:30,132,8.81,SPEED_BELOW_10,2026-05-05 01:30:30.311027+05:30
9293,J2_BAMBALAPITIYA,2026-05-05 01:30:26.291715+05:30,150,4.22,SPEED_BELOW_10,2026-05-05 01:30:30.312868+05:30
9289,J1_KOLLUPITIYA,2026-05-05 01:30:24.302524+05:30,92,4.71,SPEED_BELOW_10,2026-05-05 01:30:30.311027+05:30
9288,J4_BORELLA,2026-05-05 01:30:24.282243+05:30,148,9.70,SPEED_BELOW_10,2026-05-05 01:30:30.311027+05:30
9287,J1_KOLLUPITIYA,2026-05-05 01:30:22.261432+05:30,145,2.23,SPEED_BELOW_10,2026-05-05 01:30:30.311027+05:30
9292,J2_BAMBALAPITIYA,2026-05-05 01:30:22.260825+05:30,95,6.42,SPEED_BELOW_10,2026-05-05 01:30:30.312868+05:30
9283,J4_BORELLA,2026-05-05 01:30:18.230053+05:30,142,4.55,SPEED_BELOW_10,2026-05-05 01:30:20.265586+05:30
9286,J2_BAMBALAPITIYA,2026-05-05 01:30:17.156068+05:30,119,9.87,SPEED_BELOW_10,2026-05-05 01:30:20.265520+05:30
9285,J2_BAMBALAPITIYA,2026-05-05 01:30:16.146256+05:30,107,4.59,SPEED_BELOW_10,2026-05-05 01:30:20.265520+05:30
9284,J2_BAMBALAPITIYA,2026-05-05 01:30:14.203073+05:30,104,5.39,SPEED_BELOW_10,2026-05-05 01:30:20.265520+05:30
9281,J3_TOWN_HALL,2026-05-05 01:30:11.179896+05:30,126,5.01,SPEED_BELOW_10,2026-05-05 01:30:20.258959+05:30
9282,J4_BORELLA,2026-05-05 01:30:11.110452+05:30,113,2.48,SPEED_BELOW_10,2026-05-05 01:30:20.265586+05:30
9280,J3_TOWN_HALL,2026-05-05 01:30:10.165051+05:30,144,8.82,SPEED_BELOW_10,2026-05-05 01:30:20.258959+05:30
9274,J3_TOWN_HALL,2026-05-05 01:30:08.152004+05:30,140,5.94,SPEED_BELOW_10,2026-05-05 01:30:10.787141+05:30
9277,J2_BAMBALAPITIYA,2026-05-05 01:30:07.139625+05:30,90,2.52,SPEED_BELOW_10,2026-05-05 01:30:10.792843+05:30
9276,J2_BAMBALAPITIYA,2026-05-05 01:30:06.136902+05:30,138,5.48,SPEED_BELOW_10,2026-05-05 01:30:10.792843+05:30
9273,J3_TOWN_HALL,2026-05-05 01:30:06.134287+05:30,90,5.83,SPEED_BELOW_10,2026-05-05 01:30:10.787141+05:30
9275,J2_BAMBALAPITIYA,2026-05-05 01:30:04.120777+05:30,98,3.17,SPEED_BELOW_10,2026-05-05 01:30:10.792843+05:30
9272,J3_TOWN_HALL,2026-05-05 01:30:03.054841+05:30,109,8.08,SPEED_BELOW_10,2026-05-05 01:30:10.787141+05:30
9279,J4_BORELLA,2026-05-05 01:30:02.111837+05:30,109,3.39,SPEED_BELOW_10,2026-05-05 01:30:10.809992+05:30
9278,J1_KOLLUPITIYA,2026-05-05 01:30:00.095026+05:30,134,3.18,SPEED_BELOW_10,2026-05-05 01:30:10.809992+05:30
9270,J3_TOWN_HALL,2026-05-05 01:29:59.089449+05:30,124,5.13,SPEED_BELOW_10,2026-05-05 01:30:00.678778+05:30
9271,J1_KOLLUPITIYA,2026-05-05 01:29:57.064063+05:30,117,9.46,SPEED_BELOW_10,2026-05-05 01:30:00.678835+05:30
9269,J1_KOLLUPITIYA,2026-05-05 01:29:45.929560+05:30,92,9.32,SPEED_BELOW_10,2026-05-05 01:29:50.702512+05:30
9268,J1_KOLLUPITIYA,2026-05-05 01:29:44.981799+05:30,94,6.32,SPEED_BELOW_10,2026-05-05 01:29:50.702512+05:30
9267,J4_BORELLA,2026-05-05 01:29:43.976136+05:30,132,7.09,SPEED_BELOW_10,2026-05-05 01:29:50.702512+05:30
9264,J3_TOWN_HALL,2026-05-05 01:29:42.969218+05:30,121,5.60,SPEED_BELOW_10,2026-05-05 01:29:50.701403+05:30
9265,J2_BAMBALAPITIYA,2026-05-05 01:29:42.966004+05:30,92,9.79,SPEED_BELOW_10,2026-05-05 01:29:50.701580+05:30
9266,J4_BORELLA,2026-05-05 01:29:40.952461+05:30,125,7.11,SPEED_BELOW_10,2026-05-05 01:29:50.702512+05:30
9262,J4_BORELLA,2026-05-05 01:29:39.945810+05:30,130,7.32,SPEED_BELOW_10,2026-05-05 01:29:40.697559+05:30
9263,J1_KOLLUPITIYA,2026-05-05 01:29:39.944795+05:30,149,2.71,SPEED_BELOW_10,2026-05-05 01:29:40.697559+05:30
9261,J4_BORELLA,2026-05-05 01:29:38.937052+05:30,149,4.36,SPEED_BELOW_10,2026-05-05 01:29:40.697559+05:30
9257,J3_TOWN_HALL,2026-05-05 01:29:38.934621+05:30,103,6.25,SPEED_BELOW_10,2026-05-05 01:29:40.688370+05:30
9260,J4_BORELLA,2026-05-05 01:29:37.933724+05:30,144,3.54,SPEED_BELOW_10,2026-05-05 01:29:40.697559+05:30
9259,J1_KOLLUPITIYA,2026-05-05 01:29:37.930523+05:30,124,5.44,SPEED_BELOW_10,2026-05-05 01:29:40.697559+05:30
9258,J2_BAMBALAPITIYA,2026-05-05 01:29:36.876380+05:30,119,7.21,SPEED_BELOW_10,2026-05-05 01:29:40.691213+05:30
9256,J3_TOWN_HALL,2026-05-05 01:29:35.915466+05:30,148,4.37,SPEED_BELOW_10,2026-05-05 01:29:40.688370+05:30
9255,J2_BAMBALAPITIYA,2026-05-05 01:29:23.841151+05:30,148,3.85,SPEED_BELOW_10,2026-05-05 01:29:30.658944+05:30
9254,J2_BAMBALAPITIYA,2026-05-05 01:29:23.841079+05:30,105,7.41,SPEED_BELOW_10,2026-05-05 01:29:30.658944+05:30
9253,J2_BAMBALAPITIYA,2026-05-05 01:29:20.808602+05:30,106,9.04,SPEED_BELOW_10,2026-05-05 01:29:30.658944+05:30
9251,J1_KOLLUPITIYA,2026-05-05 01:29:18.786450+05:30,144,2.61,SPEED_BELOW_10,2026-05-05 01:29:20.790829+05:30
9247,J2_BAMBALAPITIYA,2026-05-05 01:29:17.780629+05:30,119,7.62,SPEED_BELOW_10,2026-05-05 01:29:20.789200+05:30
9250,J4_BORELLA,2026-05-05 01:29:16.786336+05:30,131,8.96,SPEED_BELOW_10,2026-05-05 01:29:20.790829+05:30
9249,J4_BORELLA,2026-05-05 01:29:13.748265+05:30,134,6.32,SPEED_BELOW_10,2026-05-05 01:29:20.790829+05:30
9252,J3_TOWN_HALL,2026-05-05 01:29:12.754623+05:30,138,3.08,SPEED_BELOW_10,2026-05-05 01:29:20.793903+05:30
9248,J4_BORELLA,2026-05-05 01:29:11.737634+05:30,106,7.89,SPEED_BELOW_10,2026-05-05 01:29:20.790829+05:30
9246,J2_BAMBALAPITIYA,2026-05-05 01:29:10.722403+05:30,128,8.89,SPEED_BELOW_10,2026-05-05 01:29:20.789200+05:30
9243,J4_BORELLA,2026-05-05 01:29:09.715499+05:30,115,8.97,SPEED_BELOW_10,2026-05-05 01:29:10.781457+05:30
9242,J1_KOLLUPITIYA,2026-05-05 01:29:09.704299+05:30,126,6.96,SPEED_BELOW_10,2026-05-05 01:29:10.781457+05:30
9241,J4_BORELLA,2026-05-05 01:29:08.705175+05:30,145,7.25,SPEED_BELOW_10,2026-05-05 01:29:10.781457+05:30
9238,J4_BORELLA,2026-05-05 01:29:08.698693+05:30,117,9.48,SPEED_BELOW_10,2026-05-05 01:29:10.781457+05:30
9240,J2_BAMBALAPITIYA,2026-05-05 01:29:08.694651+05:30,141,4.32,SPEED_BELOW_10,2026-05-05 01:29:10.781273+05:30
9239,J2_BAMBALAPITIYA,2026-05-05 01:29:07.689465+05:30,110,7.74,SPEED_BELOW_10,2026-05-05 01:29:10.781273+05:30
9245,J3_TOWN_HALL,2026-05-05 01:29:04.668624+05:30,121,7.71,SPEED_BELOW_10,2026-05-05 01:29:10.797091+05:30
9244,J3_TOWN_HALL,2026-05-05 01:29:03.660328+05:30,150,6.89,SPEED_BELOW_10,2026-05-05 01:29:10.797091+05:30
9237,J2_BAMBALAPITIYA,2026-05-05 01:29:01.656248+05:30,107,2.49,SPEED_BELOW_10,2026-05-05 01:29:10.781273+05:30
9236,J1_KOLLUPITIYA,2026-05-05 01:28:59.632800+05:30,91,7.63,SPEED_BELOW_10,2026-05-05 01:29:00.686665+05:30
9231,J3_TOWN_HALL,2026-05-05 01:28:57.620108+05:30,111,4.52,SPEED_BELOW_10,2026-05-05 01:29:00.683192+05:30
9235,J4_BORELLA,2026-05-05 01:28:55.609515+05:30,122,8.63,SPEED_BELOW_10,2026-05-05 01:29:00.686665+05:30
9234,J4_BORELLA,2026-05-05 01:28:52.591290+05:30,92,3.91,SPEED_BELOW_10,2026-05-05 01:29:00.686665+05:30
9233,J2_BAMBALAPITIYA,2026-05-05 01:28:51.577351+05:30,101,2.35,SPEED_BELOW_10,2026-05-05 01:29:00.682952+05:30
9232,J2_BAMBALAPITIYA,2026-05-05 01:28:50.563179+05:30,139,7.13,SPEED_BELOW_10,2026-05-05 01:29:00.682952+05:30
9225,J3_TOWN_HALL,2026-05-05 01:28:48.547807+05:30,98,9.74,SPEED_BELOW_10,2026-05-05 01:28:50.605953+05:30
9228,J2_BAMBALAPITIYA,2026-05-05 01:28:48.542389+05:30,106,2.51,SPEED_BELOW_10,2026-05-05 01:28:50.605728+05:30
9230,J4_BORELLA,2026-05-05 01:28:46.536323+05:30,131,3.44,SPEED_BELOW_10,2026-05-05 01:28:50.612553+05:30
9229,J1_KOLLUPITIYA,2026-05-05 01:28:43.508996+05:30,109,8.01,SPEED_BELOW_10,2026-05-05 01:28:50.612553+05:30
9227,J2_BAMBALAPITIYA,2026-05-05 01:28:43.506580+05:30,93,7.48,SPEED_BELOW_10,2026-05-05 01:28:50.605728+05:30
9226,J2_BAMBALAPITIYA,2026-05-05 01:28:42.498351+05:30,132,7.84,SPEED_BELOW_10,2026-05-05 01:28:50.605728+05:30
9224,J1_KOLLUPITIYA,2026-05-05 01:28:37.448196+05:30,100,7.73,SPEED_BELOW_10,2026-05-05 01:28:40.518769+05:30
9223,J1_KOLLUPITIYA,2026-05-05 01:28:36.441222+05:30,123,5.71,SPEED_BELOW_10,2026-05-05 01:28:40.518769+05:30
9221,J1_KOLLUPITIYA,2026-05-05 01:28:34.427970+05:30,116,9.29,SPEED_BELOW_10,2026-05-05 01:28:40.518769+05:30
9219,J2_BAMBALAPITIYA,2026-05-05 01:28:33.422807+05:30,114,6.08,SPEED_BELOW_10,2026-05-05 01:28:40.481219+05:30
9218,J2_BAMBALAPITIYA,2026-05-05 01:28:33.417519+05:30,95,5.17,SPEED_BELOW_10,2026-05-05 01:28:40.481219+05:30
9222,J3_TOWN_HALL,2026-05-05 01:28:32.415110+05:30,124,4.03,SPEED_BELOW_10,2026-05-05 01:28:40.519536+05:30
9220,J4_BORELLA,2026-05-05 01:28:32.409060+05:30,123,4.83,SPEED_BELOW_10,2026-05-05 01:28:40.518769+05:30
9217,J2_BAMBALAPITIYA,2026-05-05 01:28:30.383212+05:30,114,7.79,SPEED_BELOW_10,2026-05-05 01:28:40.481219+05:30
9215,J3_TOWN_HALL,2026-05-05 01:28:28.373002+05:30,126,4.19,SPEED_BELOW_10,2026-05-05 01:28:30.432150+05:30
9213,J3_TOWN_HALL,2026-05-05 01:28:26.358793+05:30,133,8.66,SPEED_BELOW_10,2026-05-05 01:28:30.432150+05:30
9216,J1_KOLLUPITIYA,2026-05-05 01:28:22.319700+05:30,96,6.20,SPEED_BELOW_10,2026-05-05 01:28:30.432625+05:30
9214,J4_BORELLA,2026-05-05 01:28:21.316183+05:30,136,5.98,SPEED_BELOW_10,2026-05-05 01:28:30.432625+05:30
9212,J3_TOWN_HALL,2026-05-05 01:28:21.314648+05:30,150,6.29,SPEED_BELOW_10,2026-05-05 01:28:30.432150+05:30
9211,J3_TOWN_HALL,2026-05-05 01:28:19.286950+05:30,135,8.14,SPEED_BELOW_10,2026-05-05 01:28:20.354765+05:30
9209,J1_KOLLUPITIYA,2026-05-05 01:28:16.262770+05:30,130,4.98,SPEED_BELOW_10,2026-05-05 01:28:20.352538+05:30
9208,J1_KOLLUPITIYA,2026-05-05 01:28:14.251111+05:30,139,7.43,SPEED_BELOW_10,2026-05-05 01:28:20.352538+05:30
9207,J4_BORELLA,2026-05-05 01:28:13.243407+05:30,138,5.04,SPEED_BELOW_10,2026-05-05 01:28:20.352538+05:30
9210,J3_TOWN_HALL,2026-05-05 01:28:13.214718+05:30,107,6.33,SPEED_BELOW_10,2026-05-05 01:28:20.354765+05:30
9206,J1_KOLLUPITIYA,2026-05-05 01:28:11.211125+05:30,101,6.04,SPEED_BELOW_10,2026-05-05 01:28:20.352538+05:30
9205,J4_BORELLA,2026-05-05 01:28:08.194162+05:30,129,5.06,SPEED_BELOW_10,2026-05-05 01:28:10.250111+05:30
9204,J1_KOLLUPITIYA,2026-05-05 01:28:08.190123+05:30,150,8.83,SPEED_BELOW_10,2026-05-05 01:28:10.250111+05:30
9203,J4_BORELLA,2026-05-05 01:28:04.151975+05:30,118,7.49,SPEED_BELOW_10,2026-05-05 01:28:10.250111+05:30
9202,J1_KOLLUPITIYA,2026-05-05 01:28:01.153484+05:30,110,6.60,SPEED_BELOW_10,2026-05-05 01:28:10.250111+05:30
9201,J1_KOLLUPITIYA,2026-05-05 01:28:01.138823+05:30,110,3.27,SPEED_BELOW_10,2026-05-05 01:28:10.250111+05:30
9200,J4_BORELLA,2026-05-05 01:28:01.136561+05:30,102,2.61,SPEED_BELOW_10,2026-05-05 01:28:10.250111+05:30
9199,J1_KOLLUPITIYA,2026-05-05 01:28:01.131175+05:30,115,9.35,SPEED_BELOW_10,2026-05-05 01:28:10.250111+05:30
9193,J3_TOWN_HALL,2026-05-05 01:27:59.142220+05:30,101,2.33,SPEED_BELOW_10,2026-05-05 01:28:00.716835+05:30
9192,J3_TOWN_HALL,2026-05-05 01:27:59.122119+05:30,95,5.54,SPEED_BELOW_10,2026-05-05 01:28:00.716835+05:30
9198,J4_BORELLA,2026-05-05 01:27:56.080305+05:30,119,4.78,SPEED_BELOW_10,2026-05-05 01:28:00.721479+05:30
9197,J1_KOLLUPITIYA,2026-05-05 01:27:56.072788+05:30,102,9.35,SPEED_BELOW_10,2026-05-05 01:28:00.721479+05:30
9196,J1_KOLLUPITIYA,2026-05-05 01:27:53.056771+05:30,129,5.78,SPEED_BELOW_10,2026-05-05 01:28:00.721479+05:30
9195,J4_BORELLA,2026-05-05 01:27:52.061643+05:30,121,3.32,SPEED_BELOW_10,2026-05-05 01:28:00.721479+05:30
