id,sensor_id,event_time,processing_time,vehicle_count,avg_speed,ingested_at
55769,J2_BAMBALAPITIYA,2026-05-04 19:58:58.118974+05:30,2026-05-04 19:59:00.020000+05:30,22,24.83,2026-05-04 19:58:58.141000+05:30
55745,J1_KOLLUPITIYA,2026-05-04 19:58:58.061123+05:30,2026-05-04 19:59:00.020000+05:30,78,47.33,2026-05-04 19:58:58.114000+05:30
55744,J4_BORELLA,2026-05-04 19:58:57.786987+05:30,2026-05-04 19:59:00.020000+05:30,57,59.68,2026-05-04 19:58:57.799000+05:30
55707,J3_TOWN_HALL,2026-05-04 19:58:57.770838+05:30,2026-05-04 19:59:00.020000+05:30,11,23.71,2026-05-04 19:58:57.785000+05:30
55768,J2_BAMBALAPITIYA,2026-05-04 19:58:57.762543+05:30,2026-05-04 19:59:00.020000+05:30,41,47.46,2026-05-04 19:58:57.769000+05:30
55743,J4_BORELLA,2026-05-04 19:58:57.758463+05:30,2026-05-04 19:59:00.020000+05:30,73,37.77,2026-05-04 19:58:57.782000+05:30
55742,J1_KOLLUPITIYA,2026-05-04 19:58:57.729963+05:30,2026-05-04 19:59:00.020000+05:30,78,34.61,2026-05-04 19:58:57.761000+05:30
55706,J3_TOWN_HALL,2026-05-04 19:58:57.716480+05:30,2026-05-04 19:59:00.020000+05:30,27,23.29,2026-05-04 19:58:57.755000+05:30
55767,J2_BAMBALAPITIYA,2026-05-04 19:58:57.701981+05:30,2026-05-04 19:59:00.020000+05:30,24,48.17,2026-05-04 19:58:57.713000+05:30
55741,J1_KOLLUPITIYA,2026-05-04 19:58:57.693397+05:30,2026-05-04 19:59:00.020000+05:30,76,57.07,2026-05-04 19:58:57.700000+05:30
55740,J4_BORELLA,2026-05-04 19:58:56.921377+05:30,2026-05-04 19:59:00.020000+05:30,32,18.05,2026-05-04 19:58:56.947000+05:30
55705,J3_TOWN_HALL,2026-05-04 19:58:56.898543+05:30,2026-05-04 19:59:00.020000+05:30,55,53.42,2026-05-04 19:58:56.920000+05:30
55766,J2_BAMBALAPITIYA,2026-05-04 19:58:56.865094+05:30,2026-05-04 19:59:00.020000+05:30,46,25.01,2026-05-04 19:58:56.897000+05:30
55739,J1_KOLLUPITIYA,2026-05-04 19:58:56.835454+05:30,2026-05-04 19:59:00.020000+05:30,76,46.52,2026-05-04 19:58:56.864000+05:30
55738,J4_BORELLA,2026-05-04 19:58:56.674426+05:30,2026-05-04 19:59:00.020000+05:30,19,29.17,2026-05-04 19:58:56.685000+05:30
55704,J3_TOWN_HALL,2026-05-04 19:58:56.636678+05:30,2026-05-04 19:59:00.020000+05:30,16,40.06,2026-05-04 19:58:56.673000+05:30
55765,J2_BAMBALAPITIYA,2026-05-04 19:58:56.588329+05:30,2026-05-04 19:59:00.020000+05:30,20,45.63,2026-05-04 19:58:56.635000+05:30
55737,J4_BORELLA,2026-05-04 19:58:56.584876+05:30,2026-05-04 19:59:00.020000+05:30,33,43.81,2026-05-04 19:58:56.653000+05:30
55736,J1_KOLLUPITIYA,2026-05-04 19:58:56.566999+05:30,2026-05-04 19:59:00.020000+05:30,14,18.15,2026-05-04 19:58:56.580000+05:30
55703,J3_TOWN_HALL,2026-05-04 19:58:56.566903+05:30,2026-05-04 19:59:00.020000+05:30,15,39.66,2026-05-04 19:58:56.583000+05:30
55764,J2_BAMBALAPITIYA,2026-05-04 19:58:56.545075+05:30,2026-05-04 19:59:00.020000+05:30,21,59.61,2026-05-04 19:58:56.565000+05:30
55735,J1_KOLLUPITIYA,2026-05-04 19:58:56.535825+05:30,2026-05-04 19:59:00.020000+05:30,30,48.53,2026-05-04 19:58:56.538000+05:30
55734,J4_BORELLA,2026-05-04 19:58:55.601747+05:30,2026-05-04 19:59:00.020000+05:30,14,22.33,2026-05-04 19:58:55.763000+05:30
55702,J3_TOWN_HALL,2026-05-04 19:58:55.382329+05:30,2026-05-04 19:59:00.020000+05:30,36,44.29,2026-05-04 19:58:55.600000+05:30
55733,J4_BORELLA,2026-05-04 19:58:55.107662+05:30,2026-05-04 19:59:00.020000+05:30,13,52.18,2026-05-04 19:58:55.313000+05:30
55732,J4_BORELLA,2026-05-04 19:58:55.087432+05:30,2026-05-04 19:59:00.020000+05:30,64,37.99,2026-05-04 19:58:55.300000+05:30
55763,J2_BAMBALAPITIYA,2026-05-04 19:58:55.067927+05:30,2026-05-04 19:59:00.020000+05:30,24,20.61,2026-05-04 19:58:55.381000+05:30
55700,J3_TOWN_HALL,2026-05-04 19:58:55.065906+05:30,2026-05-04 19:59:00.020000+05:30,66,26.60,2026-05-04 19:58:55.086000+05:30
55762,J2_BAMBALAPITIYA,2026-05-04 19:58:54.936492+05:30,2026-05-04 19:59:00.020000+05:30,50,30.06,2026-05-04 19:58:55.065000+05:30
55701,J3_TOWN_HALL,2026-05-04 19:58:54.927802+05:30,2026-05-04 19:59:00.020000+05:30,52,49.47,2026-05-04 19:58:55.106000+05:30
55730,J1_KOLLUPITIYA,2026-05-04 19:58:54.861597+05:30,2026-05-04 19:59:00.020000+05:30,33,16.71,2026-05-04 19:58:54.935000+05:30
55761,J2_BAMBALAPITIYA,2026-05-04 19:58:54.855559+05:30,2026-05-04 19:59:00.020000+05:30,20,18.74,2026-05-04 19:58:54.924000+05:30
55731,J1_KOLLUPITIYA,2026-05-04 19:58:54.798313+05:30,2026-05-04 19:59:00.020000+05:30,14,53.63,2026-05-04 19:58:55.063000+05:30
55729,J1_KOLLUPITIYA,2026-05-04 19:58:54.610498+05:30,2026-05-04 19:59:00.020000+05:30,77,57.16,2026-05-04 19:58:54.854000+05:30
55728,J4_BORELLA,2026-05-04 19:58:53.641384+05:30,2026-05-04 19:59:00.020000+05:30,46,38.79,2026-05-04 19:58:53.668000+05:30
55699,J3_TOWN_HALL,2026-05-04 19:58:53.450650+05:30,2026-05-04 19:59:00.020000+05:30,76,33.88,2026-05-04 19:58:53.638000+05:30
55760,J2_BAMBALAPITIYA,2026-05-04 19:58:53.237418+05:30,2026-05-04 19:59:00.020000+05:30,27,22.84,2026-05-04 19:58:53.449000+05:30
55727,J4_BORELLA,2026-05-04 19:58:53.210465+05:30,2026-05-04 19:59:00.020000+05:30,50,32.79,2026-05-04 19:58:53.233000+05:30
55726,J1_KOLLUPITIYA,2026-05-04 19:58:53.203777+05:30,2026-05-04 19:59:00.020000+05:30,43,18.44,2026-05-04 19:58:53.235000+05:30
55698,J3_TOWN_HALL,2026-05-04 19:58:53.186322+05:30,2026-05-04 19:59:00.020000+05:30,24,19.48,2026-05-04 19:58:53.208000+05:30
55725,J4_BORELLA,2026-05-04 19:58:53.162665+05:30,2026-05-04 19:59:00.020000+05:30,80,48.07,2026-05-04 19:58:53.219000+05:30
55759,J2_BAMBALAPITIYA,2026-05-04 19:58:53.153662+05:30,2026-05-04 19:59:00.020000+05:30,26,40.43,2026-05-04 19:58:53.170000+05:30
55697,J3_TOWN_HALL,2026-05-04 19:58:53.136245+05:30,2026-05-04 19:59:00.020000+05:30,11,28.39,2026-05-04 19:58:53.158000+05:30
55724,J1_KOLLUPITIYA,2026-05-04 19:58:53.133300+05:30,2026-05-04 19:59:00.020000+05:30,42,46.24,2026-05-04 19:58:53.152000+05:30
55758,J2_BAMBALAPITIYA,2026-05-04 19:58:53.094737+05:30,2026-05-04 19:59:00.020000+05:30,37,25.17,2026-05-04 19:58:53.130000+05:30
55723,J1_KOLLUPITIYA,2026-05-04 19:58:53.063334+05:30,2026-05-04 19:59:00.020000+05:30,11,15.64,2026-05-04 19:58:53.093000+05:30
55722,J4_BORELLA,2026-05-04 19:58:51.987180+05:30,2026-05-04 19:59:00.020000+05:30,42,32.85,2026-05-04 19:58:52.095000+05:30
55720,J4_BORELLA,2026-05-04 19:58:51.963358+05:30,2026-05-04 19:59:00.020000+05:30,33,56.90,2026-05-04 19:58:51.973000+05:30
55695,J3_TOWN_HALL,2026-05-04 19:58:51.953238+05:30,2026-05-04 19:59:00.020000+05:30,76,27.34,2026-05-04 19:58:51.961000+05:30
55757,J2_BAMBALAPITIYA,2026-05-04 19:58:51.896656+05:30,2026-05-04 19:59:00.020000+05:30,17,33.53,2026-05-04 19:58:51.948000+05:30
55696,J3_TOWN_HALL,2026-05-04 19:58:51.768320+05:30,2026-05-04 19:59:00.020000+05:30,33,43.91,2026-05-04 19:58:51.980000+05:30
55721,J4_BORELLA,2026-05-04 19:58:51.754680+05:30,2026-05-04 19:59:00.020000+05:30,25,25.11,2026-05-04 19:58:51.968000+05:30
55719,J1_KOLLUPITIYA,2026-05-04 19:58:51.738024+05:30,2026-05-04 19:59:00.020000+05:30,80,26.33,2026-05-04 19:58:51.847000+05:30
55756,J2_BAMBALAPITIYA,2026-05-04 19:58:51.579355+05:30,2026-05-04 19:59:00.020000+05:30,74,26.46,2026-05-04 19:58:51.766000+05:30
55694,J3_TOWN_HALL,2026-05-04 19:58:51.568618+05:30,2026-05-04 19:59:00.020000+05:30,15,16.82,2026-05-04 19:58:51.752000+05:30
55755,J2_BAMBALAPITIYA,2026-05-04 19:58:51.553252+05:30,2026-05-04 19:59:00.020000+05:30,20,25.63,2026-05-04 19:58:51.567000+05:30
55717,J1_KOLLUPITIYA,2026-05-04 19:58:51.551809+05:30,2026-05-04 19:59:00.020000+05:30,40,23.29,2026-05-04 19:58:51.570000+05:30
55718,J1_KOLLUPITIYA,2026-05-04 19:58:51.367048+05:30,2026-05-04 19:59:00.020000+05:30,74,35.95,2026-05-04 19:58:51.552000+05:30
55716,J4_BORELLA,2026-05-04 19:58:50.621826+05:30,2026-05-04 19:59:00.020000+05:30,60,21.50,2026-05-04 19:58:50.630000+05:30
55693,J3_TOWN_HALL,2026-05-04 19:58:50.618441+05:30,2026-05-04 19:59:00.020000+05:30,43,52.56,2026-05-04 19:58:50.620000+05:30
55754,J2_BAMBALAPITIYA,2026-05-04 19:58:50.587665+05:30,2026-05-04 19:59:00.020000+05:30,69,19.42,2026-05-04 19:58:50.601000+05:30
55715,J1_KOLLUPITIYA,2026-05-04 19:58:50.565127+05:30,2026-05-04 19:59:00.020000+05:30,41,15.98,2026-05-04 19:58:50.586000+05:30
55714,J4_BORELLA,2026-05-04 19:58:50.466195+05:30,2026-05-04 19:59:00.020000+05:30,28,45.98,2026-05-04 19:58:50.495000+05:30
55692,J3_TOWN_HALL,2026-05-04 19:58:50.438672+05:30,2026-05-04 19:59:00.020000+05:30,38,32.09,2026-05-04 19:58:50.462000+05:30
55753,J2_BAMBALAPITIYA,2026-05-04 19:58:50.383485+05:30,2026-05-04 19:59:00.020000+05:30,70,31.42,2026-05-04 19:58:50.428000+05:30
55713,J1_KOLLUPITIYA,2026-05-04 19:58:50.168573+05:30,2026-05-04 19:59:00.020000+05:30,63,19.41,2026-05-04 19:58:50.382000+05:30
55712,J4_BORELLA,2026-05-04 19:58:49.581294+05:30,2026-05-04 19:59:00.020000+05:30,76,59.15,2026-05-04 19:58:49.965000+05:30
55669,J4_BORELLA,2026-05-04 19:58:49.554162+05:30,2026-05-04 19:58:50.013000+05:30,68,41.67,2026-05-04 19:58:49.557000+05:30
55625,J3_TOWN_HALL,2026-05-04 19:58:49.530961+05:30,2026-05-04 19:58:50.013000+05:30,76,18.67,2026-05-04 19:58:49.543000+05:30
55691,J2_BAMBALAPITIYA,2026-05-04 19:58:49.515219+05:30,2026-05-04 19:58:50.013000+05:30,38,56.15,2026-05-04 19:58:49.519000+05:30
55626,J3_TOWN_HALL,2026-05-04 19:58:49.505279+05:30,2026-05-04 19:58:50.013000+05:30,29,40.09,2026-05-04 19:58:49.579000+05:30
55668,J1_KOLLUPITIYA,2026-05-04 19:58:49.493614+05:30,2026-05-04 19:58:50.013000+05:30,39,16.54,2026-05-04 19:58:49.511000+05:30
55690,J2_BAMBALAPITIYA,2026-05-04 19:58:49.486027+05:30,2026-05-04 19:58:50.013000+05:30,70,34.67,2026-05-04 19:58:49.502000+05:30
55667,J1_KOLLUPITIYA,2026-05-04 19:58:49.464102+05:30,2026-05-04 19:58:50.013000+05:30,36,46.96,2026-05-04 19:58:49.478000+05:30
55666,J4_BORELLA,2026-05-04 19:58:49.002006+05:30,2026-05-04 19:58:50.013000+05:30,63,15.79,2026-05-04 19:58:49.005000+05:30
55624,J3_TOWN_HALL,2026-05-04 19:58:48.999779+05:30,2026-05-04 19:58:50.013000+05:30,13,18.79,2026-05-04 19:58:49.001000+05:30
55689,J2_BAMBALAPITIYA,2026-05-04 19:58:48.997282+05:30,2026-05-04 19:58:50.013000+05:30,75,42.27,2026-05-04 19:58:48.999000+05:30
55665,J1_KOLLUPITIYA,2026-05-04 19:58:48.982920+05:30,2026-05-04 19:58:50.013000+05:30,42,40.86,2026-05-04 19:58:48.996000+05:30
55664,J4_BORELLA,2026-05-04 19:58:48.474400+05:30,2026-05-04 19:58:50.013000+05:30,74,54.43,2026-05-04 19:58:48.474000+05:30
55623,J3_TOWN_HALL,2026-05-04 19:58:48.472599+05:30,2026-05-04 19:58:50.013000+05:30,68,28.29,2026-05-04 19:58:48.474000+05:30
55688,J2_BAMBALAPITIYA,2026-05-04 19:58:48.471372+05:30,2026-05-04 19:58:50.013000+05:30,14,50.65,2026-05-04 19:58:48.472000+05:30
55663,J1_KOLLUPITIYA,2026-05-04 19:58:48.467733+05:30,2026-05-04 19:58:50.013000+05:30,47,27.34,2026-05-04 19:58:48.470000+05:30
55662,J4_BORELLA,2026-05-04 19:58:48.432927+05:30,2026-05-04 19:58:50.013000+05:30,64,24.91,2026-05-04 19:58:48.440000+05:30
55622,J3_TOWN_HALL,2026-05-04 19:58:48.414070+05:30,2026-05-04 19:58:50.013000+05:30,33,59.79,2026-05-04 19:58:48.432000+05:30
55687,J2_BAMBALAPITIYA,2026-05-04 19:58:48.409145+05:30,2026-05-04 19:58:50.013000+05:30,50,55.33,2026-05-04 19:58:48.412000+05:30
55661,J1_KOLLUPITIYA,2026-05-04 19:58:48.383017+05:30,2026-05-04 19:58:50.013000+05:30,69,28.13,2026-05-04 19:58:48.408000+05:30
55660,J4_BORELLA,2026-05-04 19:58:47.917092+05:30,2026-05-04 19:58:50.013000+05:30,69,33.66,2026-05-04 19:58:47.934000+05:30
55621,J3_TOWN_HALL,2026-05-04 19:58:47.881932+05:30,2026-05-04 19:58:50.013000+05:30,62,15.80,2026-05-04 19:58:47.916000+05:30
55686,J2_BAMBALAPITIYA,2026-05-04 19:58:47.864847+05:30,2026-05-04 19:58:50.013000+05:30,51,59.90,2026-05-04 19:58:47.879000+05:30
55659,J1_KOLLUPITIYA,2026-05-04 19:58:47.850605+05:30,2026-05-04 19:58:50.013000+05:30,34,19.96,2026-05-04 19:58:47.863000+05:30
55658,J4_BORELLA,2026-05-04 19:58:47.432013+05:30,2026-05-04 19:58:50.013000+05:30,55,30.86,2026-05-04 19:58:47.456000+05:30
55620,J3_TOWN_HALL,2026-05-04 19:58:47.415323+05:30,2026-05-04 19:58:50.013000+05:30,76,18.64,2026-05-04 19:58:47.417000+05:30
55685,J2_BAMBALAPITIYA,2026-05-04 19:58:47.348236+05:30,2026-05-04 19:58:50.013000+05:30,12,41.21,2026-05-04 19:58:47.404000+05:30
55657,J1_KOLLUPITIYA,2026-05-04 19:58:47.316165+05:30,2026-05-04 19:58:50.013000+05:30,63,58.47,2026-05-04 19:58:47.347000+05:30
55656,J4_BORELLA,2026-05-04 19:58:47.116410+05:30,2026-05-04 19:58:50.013000+05:30,57,23.45,2026-05-04 19:58:47.216000+05:30
55619,J3_TOWN_HALL,2026-05-04 19:58:46.998478+05:30,2026-05-04 19:58:50.013000+05:30,39,46.40,2026-05-04 19:58:47.110000+05:30
55684,J2_BAMBALAPITIYA,2026-05-04 19:58:46.952823+05:30,2026-05-04 19:58:50.013000+05:30,36,52.05,2026-05-04 19:58:46.996000+05:30
55655,J1_KOLLUPITIYA,2026-05-04 19:58:46.910108+05:30,2026-05-04 19:58:50.013000+05:30,69,22.55,2026-05-04 19:58:46.951000+05:30
55654,J4_BORELLA,2026-05-04 19:58:46.746392+05:30,2026-05-04 19:58:50.013000+05:30,67,58.37,2026-05-04 19:58:46.787000+05:30
55618,J3_TOWN_HALL,2026-05-04 19:58:46.633917+05:30,2026-05-04 19:58:50.013000+05:30,101,4.70,2026-05-04 19:58:46.744000+05:30
55683,J2_BAMBALAPITIYA,2026-05-04 19:58:46.525992+05:30,2026-05-04 19:58:50.013000+05:30,77,51.27,2026-05-04 19:58:46.566000+05:30
55653,J1_KOLLUPITIYA,2026-05-04 19:58:46.483834+05:30,2026-05-04 19:58:50.013000+05:30,68,28.33,2026-05-04 19:58:46.518000+05:30
55652,J4_BORELLA,2026-05-04 19:58:46.231243+05:30,2026-05-04 19:58:50.013000+05:30,78,56.80,2026-05-04 19:58:46.243000+05:30
55617,J3_TOWN_HALL,2026-05-04 19:58:46.213983+05:30,2026-05-04 19:58:50.013000+05:30,20,15.98,2026-05-04 19:58:46.227000+05:30
55682,J2_BAMBALAPITIYA,2026-05-04 19:58:46.199207+05:30,2026-05-04 19:58:50.013000+05:30,13,30.09,2026-05-04 19:58:46.212000+05:30
55651,J1_KOLLUPITIYA,2026-05-04 19:58:46.136502+05:30,2026-05-04 19:58:50.013000+05:30,79,56.54,2026-05-04 19:58:46.153000+05:30
55650,J4_BORELLA,2026-05-04 19:58:45.486408+05:30,2026-05-04 19:58:50.013000+05:30,38,18.85,2026-05-04 19:58:45.653000+05:30
55616,J3_TOWN_HALL,2026-05-04 19:58:45.370576+05:30,2026-05-04 19:58:50.013000+05:30,62,36.17,2026-05-04 19:58:45.478000+05:30
55681,J2_BAMBALAPITIYA,2026-05-04 19:58:45.198696+05:30,2026-05-04 19:58:50.013000+05:30,21,26.55,2026-05-04 19:58:45.366000+05:30
55647,J4_BORELLA,2026-05-04 19:58:45.045198+05:30,2026-05-04 19:58:50.013000+05:30,62,43.07,2026-05-04 19:58:45.047000+05:30
55648,J1_KOLLUPITIYA,2026-05-04 19:58:44.928825+05:30,2026-05-04 19:58:50.013000+05:30,52,42.76,2026-05-04 19:58:45.187000+05:30
55649,J4_BORELLA,2026-05-04 19:58:44.767446+05:30,2026-05-04 19:58:50.013000+05:30,38,46.17,2026-05-04 19:58:45.153000+05:30
55615,J3_TOWN_HALL,2026-05-04 19:58:44.517511+05:30,2026-05-04 19:58:50.013000+05:30,42,42.59,2026-05-04 19:58:45.035000+05:30
55614,J3_TOWN_HALL,2026-05-04 19:58:44.514584+05:30,2026-05-04 19:58:50.013000+05:30,72,34.67,2026-05-04 19:58:44.765000+05:30
55680,J2_BAMBALAPITIYA,2026-05-04 19:58:44.420505+05:30,2026-05-04 19:58:50.013000+05:30,26,23.32,2026-05-04 19:58:44.516000+05:30
55679,J2_BAMBALAPITIYA,2026-05-04 19:58:44.418647+05:30,2026-05-04 19:58:50.013000+05:30,64,23.72,2026-05-04 19:58:44.513000+05:30
55646,J1_KOLLUPITIYA,2026-05-04 19:58:44.376833+05:30,2026-05-04 19:58:50.013000+05:30,38,41.96,2026-05-04 19:58:44.420000+05:30
55645,J1_KOLLUPITIYA,2026-05-04 19:58:44.376243+05:30,2026-05-04 19:58:50.013000+05:30,35,55.58,2026-05-04 19:58:44.418000+05:30
55644,J4_BORELLA,2026-05-04 19:58:43.312692+05:30,2026-05-04 19:58:50.013000+05:30,73,34.69,2026-05-04 19:58:43.537000+05:30
55613,J3_TOWN_HALL,2026-05-04 19:58:43.152858+05:30,2026-05-04 19:58:50.013000+05:30,75,17.39,2026-05-04 19:58:43.311000+05:30
55643,J4_BORELLA,2026-05-04 19:58:43.151462+05:30,2026-05-04 19:58:50.013000+05:30,76,48.92,2026-05-04 19:58:43.234000+05:30
55678,J2_BAMBALAPITIYA,2026-05-04 19:58:43.068481+05:30,2026-05-04 19:58:50.013000+05:30,22,57.14,2026-05-04 19:58:43.151000+05:30
55612,J3_TOWN_HALL,2026-05-04 19:58:43.044535+05:30,2026-05-04 19:58:50.013000+05:30,52,46.70,2026-05-04 19:58:43.148000+05:30
55642,J4_BORELLA,2026-05-04 19:58:42.999044+05:30,2026-05-04 19:58:50.013000+05:30,46,32.86,2026-05-04 19:58:43.149000+05:30
55641,J1_KOLLUPITIYA,2026-05-04 19:58:42.954226+05:30,2026-05-04 19:58:50.013000+05:30,77,35.35,2026-05-04 19:58:43.053000+05:30
55677,J2_BAMBALAPITIYA,2026-05-04 19:58:42.952196+05:30,2026-05-04 19:58:50.013000+05:30,20,55.43,2026-05-04 19:58:43.043000+05:30
55640,J1_KOLLUPITIYA,2026-05-04 19:58:42.918812+05:30,2026-05-04 19:58:50.013000+05:30,43,58.07,2026-05-04 19:58:42.940000+05:30
55611,J3_TOWN_HALL,2026-05-04 19:58:42.903352+05:30,2026-05-04 19:58:50.013000+05:30,47,15.38,2026-05-04 19:58:42.997000+05:30
55676,J2_BAMBALAPITIYA,2026-05-04 19:58:42.803126+05:30,2026-05-04 19:58:50.013000+05:30,14,39.61,2026-05-04 19:58:42.901000+05:30
55639,J1_KOLLUPITIYA,2026-05-04 19:58:42.694721+05:30,2026-05-04 19:58:50.013000+05:30,54,45.29,2026-05-04 19:58:42.798000+05:30
55638,J4_BORELLA,2026-05-04 19:58:41.885508+05:30,2026-05-04 19:58:50.013000+05:30,33,30.91,2026-05-04 19:58:41.900000+05:30
55610,J3_TOWN_HALL,2026-05-04 19:58:41.881698+05:30,2026-05-04 19:58:50.013000+05:30,13,39.19,2026-05-04 19:58:41.884000+05:30
55675,J2_BAMBALAPITIYA,2026-05-04 19:58:41.870350+05:30,2026-05-04 19:58:50.013000+05:30,51,19.22,2026-05-04 19:58:41.875000+05:30
55637,J4_BORELLA,2026-05-04 19:58:41.869419+05:30,2026-05-04 19:58:50.013000+05:30,77,26.62,2026-05-04 19:58:41.878000+05:30
55636,J1_KOLLUPITIYA,2026-05-04 19:58:41.858375+05:30,2026-05-04 19:58:50.013000+05:30,31,27.31,2026-05-04 19:58:41.868000+05:30
55609,J3_TOWN_HALL,2026-05-04 19:58:41.834682+05:30,2026-05-04 19:58:50.013000+05:30,149,5.06,2026-05-04 19:58:41.868000+05:30
55674,J2_BAMBALAPITIYA,2026-05-04 19:58:41.819582+05:30,2026-05-04 19:58:50.013000+05:30,69,23.20,2026-05-04 19:58:41.831000+05:30
55635,J1_KOLLUPITIYA,2026-05-04 19:58:41.787124+05:30,2026-05-04 19:58:50.013000+05:30,33,35.12,2026-05-04 19:58:41.818000+05:30
55634,J4_BORELLA,2026-05-04 19:58:41.634496+05:30,2026-05-04 19:58:50.013000+05:30,17,48.08,2026-05-04 19:58:41.637000+05:30
55608,J3_TOWN_HALL,2026-05-04 19:58:41.602494+05:30,2026-05-04 19:58:50.013000+05:30,17,51.58,2026-05-04 19:58:41.629000+05:30
55673,J2_BAMBALAPITIYA,2026-05-04 19:58:41.584960+05:30,2026-05-04 19:58:50.013000+05:30,55,45.64,2026-05-04 19:58:41.599000+05:30
55633,J1_KOLLUPITIYA,2026-05-04 19:58:41.564083+05:30,2026-05-04 19:58:50.013000+05:30,74,40.05,2026-05-04 19:58:41.580000+05:30
55632,J4_BORELLA,2026-05-04 19:58:40.833046+05:30,2026-05-04 19:58:50.013000+05:30,15,45.11,2026-05-04 19:58:40.845000+05:30
55607,J3_TOWN_HALL,2026-05-04 19:58:40.814700+05:30,2026-05-04 19:58:50.013000+05:30,37,34.67,2026-05-04 19:58:40.828000+05:30
55672,J2_BAMBALAPITIYA,2026-05-04 19:58:40.804127+05:30,2026-05-04 19:58:50.013000+05:30,68,27.66,2026-05-04 19:58:40.813000+05:30
55631,J1_KOLLUPITIYA,2026-05-04 19:58:40.798717+05:30,2026-05-04 19:58:50.013000+05:30,69,23.47,2026-05-04 19:58:40.802000+05:30
55630,J4_BORELLA,2026-05-04 19:58:40.751807+05:30,2026-05-04 19:58:50.013000+05:30,15,21.14,2026-05-04 19:58:40.766000+05:30
55606,J3_TOWN_HALL,2026-05-04 19:58:40.746163+05:30,2026-05-04 19:58:50.013000+05:30,58,47.89,2026-05-04 19:58:40.750000+05:30
55671,J2_BAMBALAPITIYA,2026-05-04 19:58:40.730052+05:30,2026-05-04 19:58:50.013000+05:30,45,25.68,2026-05-04 19:58:40.738000+05:30
55629,J1_KOLLUPITIYA,2026-05-04 19:58:40.716849+05:30,2026-05-04 19:58:50.013000+05:30,28,15.79,2026-05-04 19:58:40.725000+05:30
55628,J4_BORELLA,2026-05-04 19:58:40.545969+05:30,2026-05-04 19:58:50.013000+05:30,48,30.92,2026-05-04 19:58:40.552000+05:30
55605,J3_TOWN_HALL,2026-05-04 19:58:40.542437+05:30,2026-05-04 19:58:50.013000+05:30,13,34.80,2026-05-04 19:58:40.544000+05:30
55670,J2_BAMBALAPITIYA,2026-05-04 19:58:40.535667+05:30,2026-05-04 19:58:50.013000+05:30,18,35.39,2026-05-04 19:58:40.538000+05:30
55627,J1_KOLLUPITIYA,2026-05-04 19:58:40.518235+05:30,2026-05-04 19:58:50.013000+05:30,61,54.69,2026-05-04 19:58:40.524000+05:30
55604,J4_BORELLA,2026-05-04 19:58:39.781871+05:30,2026-05-04 19:58:40.007000+05:30,61,27.77,2026-05-04 19:58:39.793000+05:30
55551,J3_TOWN_HALL,2026-05-04 19:58:39.771075+05:30,2026-05-04 19:58:40.007000+05:30,41,35.91,2026-05-04 19:58:39.780000+05:30
55524,J2_BAMBALAPITIYA,2026-05-04 19:58:39.761029+05:30,2026-05-04 19:58:40.007000+05:30,56,39.27,2026-05-04 19:58:39.769000+05:30
55603,J1_KOLLUPITIYA,2026-05-04 19:58:39.747827+05:30,2026-05-04 19:58:40.007000+05:30,50,41.22,2026-05-04 19:58:39.753000+05:30
55602,J4_BORELLA,2026-05-04 19:58:39.692423+05:30,2026-05-04 19:58:40.007000+05:30,63,53.37,2026-05-04 19:58:39.702000+05:30
55550,J3_TOWN_HALL,2026-05-04 19:58:39.674244+05:30,2026-05-04 19:58:40.007000+05:30,40,35.55,2026-05-04 19:58:39.687000+05:30
55523,J2_BAMBALAPITIYA,2026-05-04 19:58:39.665302+05:30,2026-05-04 19:58:40.007000+05:30,26,47.30,2026-05-04 19:58:39.667000+05:30
55601,J1_KOLLUPITIYA,2026-05-04 19:58:39.660834+05:30,2026-05-04 19:58:40.007000+05:30,10,47.50,2026-05-04 19:58:39.664000+05:30
55600,J4_BORELLA,2026-05-04 19:58:39.469922+05:30,2026-05-04 19:58:40.007000+05:30,79,54.69,2026-05-04 19:58:39.488000+05:30
55549,J3_TOWN_HALL,2026-05-04 19:58:39.465276+05:30,2026-05-04 19:58:40.007000+05:30,15,22.82,2026-05-04 19:58:39.468000+05:30
55522,J2_BAMBALAPITIYA,2026-05-04 19:58:39.453917+05:30,2026-05-04 19:58:40.007000+05:30,30,18.65,2026-05-04 19:58:39.460000+05:30
55599,J1_KOLLUPITIYA,2026-05-04 19:58:39.426338+05:30,2026-05-04 19:58:40.007000+05:30,46,27.39,2026-05-04 19:58:39.452000+05:30
55598,J4_BORELLA,2026-05-04 19:58:38.716766+05:30,2026-05-04 19:58:40.007000+05:30,59,55.89,2026-05-04 19:58:38.731000+05:30
55548,J3_TOWN_HALL,2026-05-04 19:58:38.694993+05:30,2026-05-04 19:58:40.007000+05:30,24,26.96,2026-05-04 19:58:38.703000+05:30
55521,J2_BAMBALAPITIYA,2026-05-04 19:58:38.683647+05:30,2026-05-04 19:58:40.007000+05:30,52,25.70,2026-05-04 19:58:38.693000+05:30
55597,J1_KOLLUPITIYA,2026-05-04 19:58:38.677745+05:30,2026-05-04 19:58:40.007000+05:30,26,44.06,2026-05-04 19:58:38.682000+05:30
55596,J4_BORELLA,2026-05-04 19:58:38.621149+05:30,2026-05-04 19:58:40.007000+05:30,76,20.05,2026-05-04 19:58:38.642000+05:30
