id,sensor_id,event_time,processing_time,vehicle_count,avg_speed,ingested_at
187387,J2_BAMBALAPITIYA,2026-05-05 01:30:09.089087+05:30,2026-05-05 01:30:10.002000+05:30,63,35.05,2026-05-05 01:30:09.090000+05:30
187401,J1_KOLLUPITIYA,2026-05-05 01:30:09.086785+05:30,2026-05-05 01:30:10.002000+05:30,42,52.29,2026-05-05 01:30:09.088000+05:30
187400,J4_BORELLA,2026-05-05 01:30:08.155252+05:30,2026-05-05 01:30:10.002000+05:30,26,34.25,2026-05-05 01:30:08.156000+05:30
187433,J3_TOWN_HALL,2026-05-05 01:30:08.152004+05:30,2026-05-05 01:30:10.002000+05:30,140,5.94,2026-05-05 01:30:08.155000+05:30
187384,J2_BAMBALAPITIYA,2026-05-05 01:30:08.150935+05:30,2026-05-05 01:30:10.002000+05:30,18,41.23,2026-05-05 01:30:08.151000+05:30
187399,J1_KOLLUPITIYA,2026-05-05 01:30:08.150362+05:30,2026-05-05 01:30:10.002000+05:30,77,21.73,2026-05-05 01:30:08.150000+05:30
187398,J4_BORELLA,2026-05-05 01:30:08.149777+05:30,2026-05-05 01:30:10.002000+05:30,50,43.53,2026-05-05 01:30:08.150000+05:30
187432,J3_TOWN_HALL,2026-05-05 01:30:08.149001+05:30,2026-05-05 01:30:10.002000+05:30,54,44.74,2026-05-05 01:30:08.149000+05:30
187380,J2_BAMBALAPITIYA,2026-05-05 01:30:08.147979+05:30,2026-05-05 01:30:10.002000+05:30,60,37.01,2026-05-05 01:30:08.148000+05:30
187397,J1_KOLLUPITIYA,2026-05-05 01:30:08.146904+05:30,2026-05-05 01:30:10.002000+05:30,22,25.63,2026-05-05 01:30:08.147000+05:30
187396,J4_BORELLA,2026-05-05 01:30:08.084644+05:30,2026-05-05 01:30:10.002000+05:30,12,29.02,2026-05-05 01:30:08.085000+05:30
187431,J3_TOWN_HALL,2026-05-05 01:30:08.083680+05:30,2026-05-05 01:30:10.002000+05:30,44,50.83,2026-05-05 01:30:08.084000+05:30
187378,J2_BAMBALAPITIYA,2026-05-05 01:30:08.082721+05:30,2026-05-05 01:30:10.002000+05:30,50,40.77,2026-05-05 01:30:08.083000+05:30
187395,J1_KOLLUPITIYA,2026-05-05 01:30:08.082136+05:30,2026-05-05 01:30:10.002000+05:30,45,49.43,2026-05-05 01:30:08.082000+05:30
187394,J4_BORELLA,2026-05-05 01:30:07.147115+05:30,2026-05-05 01:30:10.002000+05:30,77,51.55,2026-05-05 01:30:07.148000+05:30
187430,J3_TOWN_HALL,2026-05-05 01:30:07.145200+05:30,2026-05-05 01:30:10.002000+05:30,43,21.97,2026-05-05 01:30:07.146000+05:30
187393,J4_BORELLA,2026-05-05 01:30:07.144139+05:30,2026-05-05 01:30:10.002000+05:30,80,53.21,2026-05-05 01:30:07.145000+05:30
187376,J2_BAMBALAPITIYA,2026-05-05 01:30:07.143672+05:30,2026-05-05 01:30:10.002000+05:30,42,30.56,2026-05-05 01:30:07.144000+05:30
187429,J3_TOWN_HALL,2026-05-05 01:30:07.142956+05:30,2026-05-05 01:30:10.002000+05:30,31,15.77,2026-05-05 01:30:07.143000+05:30
187392,J1_KOLLUPITIYA,2026-05-05 01:30:07.142012+05:30,2026-05-05 01:30:10.002000+05:30,32,22.41,2026-05-05 01:30:07.142000+05:30
187374,J2_BAMBALAPITIYA,2026-05-05 01:30:07.139625+05:30,2026-05-05 01:30:10.002000+05:30,90,2.52,2026-05-05 01:30:07.142000+05:30
187390,J1_KOLLUPITIYA,2026-05-05 01:30:07.138534+05:30,2026-05-05 01:30:10.002000+05:30,72,24.02,2026-05-05 01:30:07.139000+05:30
187388,J4_BORELLA,2026-05-05 01:30:07.080543+05:30,2026-05-05 01:30:10.002000+05:30,34,54.76,2026-05-05 01:30:07.081000+05:30
187428,J3_TOWN_HALL,2026-05-05 01:30:07.079333+05:30,2026-05-05 01:30:10.002000+05:30,12,46.37,2026-05-05 01:30:07.080000+05:30
187371,J2_BAMBALAPITIYA,2026-05-05 01:30:07.077968+05:30,2026-05-05 01:30:10.002000+05:30,37,33.30,2026-05-05 01:30:07.079000+05:30
187386,J1_KOLLUPITIYA,2026-05-05 01:30:07.076928+05:30,2026-05-05 01:30:10.002000+05:30,50,47.82,2026-05-05 01:30:07.077000+05:30
187385,J4_BORELLA,2026-05-05 01:30:06.139221+05:30,2026-05-05 01:30:10.002000+05:30,16,38.47,2026-05-05 01:30:06.139000+05:30
187427,J3_TOWN_HALL,2026-05-05 01:30:06.138834+05:30,2026-05-05 01:30:10.002000+05:30,21,26.18,2026-05-05 01:30:06.139000+05:30
187369,J2_BAMBALAPITIYA,2026-05-05 01:30:06.136902+05:30,2026-05-05 01:30:10.002000+05:30,138,5.48,2026-05-05 01:30:06.138000+05:30
187383,J4_BORELLA,2026-05-05 01:30:06.136152+05:30,2026-05-05 01:30:10.002000+05:30,30,56.67,2026-05-05 01:30:06.136000+05:30
187382,J1_KOLLUPITIYA,2026-05-05 01:30:06.136029+05:30,2026-05-05 01:30:10.002000+05:30,25,16.38,2026-05-05 01:30:06.136000+05:30
187426,J3_TOWN_HALL,2026-05-05 01:30:06.134287+05:30,2026-05-05 01:30:10.002000+05:30,90,5.83,2026-05-05 01:30:06.135000+05:30
187367,J2_BAMBALAPITIYA,2026-05-05 01:30:06.133108+05:30,2026-05-05 01:30:10.002000+05:30,27,47.74,2026-05-05 01:30:06.134000+05:30
187381,J1_KOLLUPITIYA,2026-05-05 01:30:06.132226+05:30,2026-05-05 01:30:10.002000+05:30,71,36.38,2026-05-05 01:30:06.132000+05:30
187379,J4_BORELLA,2026-05-05 01:30:06.073850+05:30,2026-05-05 01:30:10.002000+05:30,49,35.31,2026-05-05 01:30:06.075000+05:30
187425,J3_TOWN_HALL,2026-05-05 01:30:06.071657+05:30,2026-05-05 01:30:10.002000+05:30,35,46.22,2026-05-05 01:30:06.073000+05:30
187364,J2_BAMBALAPITIYA,2026-05-05 01:30:06.070035+05:30,2026-05-05 01:30:10.002000+05:30,58,59.35,2026-05-05 01:30:06.071000+05:30
187377,J1_KOLLUPITIYA,2026-05-05 01:30:06.068793+05:30,2026-05-05 01:30:10.002000+05:30,15,54.47,2026-05-05 01:30:06.069000+05:30
187375,J4_BORELLA,2026-05-05 01:30:05.132902+05:30,2026-05-05 01:30:10.002000+05:30,12,51.52,2026-05-05 01:30:05.133000+05:30
187424,J3_TOWN_HALL,2026-05-05 01:30:05.131381+05:30,2026-05-05 01:30:10.002000+05:30,74,29.70,2026-05-05 01:30:05.132000+05:30
187362,J2_BAMBALAPITIYA,2026-05-05 01:30:05.130255+05:30,2026-05-05 01:30:10.002000+05:30,13,49.08,2026-05-05 01:30:05.131000+05:30
187372,J1_KOLLUPITIYA,2026-05-05 01:30:05.129544+05:30,2026-05-05 01:30:10.002000+05:30,30,52.63,2026-05-05 01:30:05.130000+05:30
187373,J4_BORELLA,2026-05-05 01:30:05.129370+05:30,2026-05-05 01:30:10.002000+05:30,64,59.73,2026-05-05 01:30:05.130000+05:30
187423,J3_TOWN_HALL,2026-05-05 01:30:05.127954+05:30,2026-05-05 01:30:10.002000+05:30,17,49.47,2026-05-05 01:30:05.129000+05:30
187360,J2_BAMBALAPITIYA,2026-05-05 01:30:05.127599+05:30,2026-05-05 01:30:10.002000+05:30,43,28.99,2026-05-05 01:30:05.127000+05:30
187370,J1_KOLLUPITIYA,2026-05-05 01:30:05.126869+05:30,2026-05-05 01:30:10.002000+05:30,24,41.94,2026-05-05 01:30:05.127000+05:30
187368,J4_BORELLA,2026-05-05 01:30:05.067002+05:30,2026-05-05 01:30:10.002000+05:30,69,51.29,2026-05-05 01:30:05.067000+05:30
187422,J3_TOWN_HALL,2026-05-05 01:30:05.065862+05:30,2026-05-05 01:30:10.002000+05:30,21,31.41,2026-05-05 01:30:05.066000+05:30
187358,J2_BAMBALAPITIYA,2026-05-05 01:30:05.064574+05:30,2026-05-05 01:30:10.002000+05:30,16,21.36,2026-05-05 01:30:05.065000+05:30
187366,J1_KOLLUPITIYA,2026-05-05 01:30:05.064103+05:30,2026-05-05 01:30:10.002000+05:30,79,44.32,2026-05-05 01:30:05.064000+05:30
187365,J4_BORELLA,2026-05-05 01:30:04.126019+05:30,2026-05-05 01:30:10.002000+05:30,57,48.41,2026-05-05 01:30:04.127000+05:30
187363,J4_BORELLA,2026-05-05 01:30:04.125189+05:30,2026-05-05 01:30:10.002000+05:30,60,31.66,2026-05-05 01:30:04.125000+05:30
187420,J3_TOWN_HALL,2026-05-05 01:30:04.123554+05:30,2026-05-05 01:30:10.002000+05:30,52,54.51,2026-05-05 01:30:04.124000+05:30
187421,J3_TOWN_HALL,2026-05-05 01:30:04.123134+05:30,2026-05-05 01:30:10.002000+05:30,11,31.21,2026-05-05 01:30:04.123000+05:30
187355,J2_BAMBALAPITIYA,2026-05-05 01:30:04.122826+05:30,2026-05-05 01:30:10.002000+05:30,42,46.56,2026-05-05 01:30:04.123000+05:30
187361,J1_KOLLUPITIYA,2026-05-05 01:30:04.120823+05:30,2026-05-05 01:30:10.002000+05:30,58,16.91,2026-05-05 01:30:04.121000+05:30
187353,J2_BAMBALAPITIYA,2026-05-05 01:30:04.120777+05:30,2026-05-05 01:30:10.002000+05:30,98,3.17,2026-05-05 01:30:04.122000+05:30
187359,J1_KOLLUPITIYA,2026-05-05 01:30:04.118815+05:30,2026-05-05 01:30:10.002000+05:30,40,25.71,2026-05-05 01:30:04.120000+05:30
187357,J4_BORELLA,2026-05-05 01:30:04.062621+05:30,2026-05-05 01:30:10.002000+05:30,18,46.59,2026-05-05 01:30:04.063000+05:30
187419,J3_TOWN_HALL,2026-05-05 01:30:04.062148+05:30,2026-05-05 01:30:10.002000+05:30,52,57.09,2026-05-05 01:30:04.062000+05:30
187350,J2_BAMBALAPITIYA,2026-05-05 01:30:04.060955+05:30,2026-05-05 01:30:10.002000+05:30,25,47.71,2026-05-05 01:30:04.061000+05:30
187356,J1_KOLLUPITIYA,2026-05-05 01:30:04.060071+05:30,2026-05-05 01:30:10.002000+05:30,65,38.84,2026-05-05 01:30:04.060000+05:30
187354,J4_BORELLA,2026-05-05 01:30:03.118278+05:30,2026-05-05 01:30:10.002000+05:30,37,18.16,2026-05-05 01:30:03.119000+05:30
187418,J3_TOWN_HALL,2026-05-05 01:30:03.117660+05:30,2026-05-05 01:30:10.002000+05:30,39,59.53,2026-05-05 01:30:03.117000+05:30
187348,J2_BAMBALAPITIYA,2026-05-05 01:30:03.116355+05:30,2026-05-05 01:30:10.002000+05:30,31,18.49,2026-05-05 01:30:03.117000+05:30
187352,J4_BORELLA,2026-05-05 01:30:03.116354+05:30,2026-05-05 01:30:10.002000+05:30,65,38.66,2026-05-05 01:30:03.117000+05:30
187351,J1_KOLLUPITIYA,2026-05-05 01:30:03.115294+05:30,2026-05-05 01:30:10.002000+05:30,75,54.65,2026-05-05 01:30:03.115000+05:30
187417,J3_TOWN_HALL,2026-05-05 01:30:03.115094+05:30,2026-05-05 01:30:10.002000+05:30,66,31.51,2026-05-05 01:30:03.115000+05:30
187346,J2_BAMBALAPITIYA,2026-05-05 01:30:03.114481+05:30,2026-05-05 01:30:10.002000+05:30,53,15.16,2026-05-05 01:30:03.114000+05:30
187349,J1_KOLLUPITIYA,2026-05-05 01:30:03.113738+05:30,2026-05-05 01:30:10.002000+05:30,38,46.47,2026-05-05 01:30:03.114000+05:30
187347,J4_BORELLA,2026-05-05 01:30:03.057691+05:30,2026-05-05 01:30:10.002000+05:30,72,44.19,2026-05-05 01:30:03.058000+05:30
187416,J3_TOWN_HALL,2026-05-05 01:30:03.054841+05:30,2026-05-05 01:30:10.002000+05:30,109,8.08,2026-05-05 01:30:03.057000+05:30
187343,J2_BAMBALAPITIYA,2026-05-05 01:30:03.053207+05:30,2026-05-05 01:30:10.002000+05:30,16,26.67,2026-05-05 01:30:03.054000+05:30
187345,J1_KOLLUPITIYA,2026-05-05 01:30:03.052159+05:30,2026-05-05 01:30:10.002000+05:30,79,21.11,2026-05-05 01:30:03.052000+05:30
187342,J4_BORELLA,2026-05-05 01:30:02.112037+05:30,2026-05-05 01:30:10.002000+05:30,71,42.09,2026-05-05 01:30:02.112000+05:30
187344,J4_BORELLA,2026-05-05 01:30:02.111837+05:30,2026-05-05 01:30:10.002000+05:30,109,3.39,2026-05-05 01:30:02.114000+05:30
187415,J3_TOWN_HALL,2026-05-05 01:30:02.111149+05:30,2026-05-05 01:30:10.002000+05:30,47,33.73,2026-05-05 01:30:02.111000+05:30
187414,J3_TOWN_HALL,2026-05-05 01:30:02.111051+05:30,2026-05-05 01:30:10.002000+05:30,24,33.82,2026-05-05 01:30:02.111000+05:30
187331,J2_BAMBALAPITIYA,2026-05-05 01:30:02.109938+05:30,2026-05-05 01:30:10.002000+05:30,79,52.65,2026-05-05 01:30:02.110000+05:30
187334,J2_BAMBALAPITIYA,2026-05-05 01:30:02.109162+05:30,2026-05-05 01:30:10.002000+05:30,10,50.73,2026-05-05 01:30:02.110000+05:30
187341,J1_KOLLUPITIYA,2026-05-05 01:30:02.108061+05:30,2026-05-05 01:30:10.002000+05:30,67,21.53,2026-05-05 01:30:02.108000+05:30
187340,J1_KOLLUPITIYA,2026-05-05 01:30:02.108060+05:30,2026-05-05 01:30:10.002000+05:30,10,46.90,2026-05-05 01:30:02.108000+05:30
187339,J4_BORELLA,2026-05-05 01:30:02.048326+05:30,2026-05-05 01:30:10.002000+05:30,14,35.48,2026-05-05 01:30:02.050000+05:30
187413,J3_TOWN_HALL,2026-05-05 01:30:02.046473+05:30,2026-05-05 01:30:10.002000+05:30,75,15.85,2026-05-05 01:30:02.047000+05:30
187329,J2_BAMBALAPITIYA,2026-05-05 01:30:02.044300+05:30,2026-05-05 01:30:10.002000+05:30,20,23.35,2026-05-05 01:30:02.045000+05:30
187338,J1_KOLLUPITIYA,2026-05-05 01:30:02.042441+05:30,2026-05-05 01:30:10.002000+05:30,19,26.43,2026-05-05 01:30:02.043000+05:30
187337,J4_BORELLA,2026-05-05 01:30:01.106979+05:30,2026-05-05 01:30:10.002000+05:30,23,37.33,2026-05-05 01:30:01.107000+05:30
187412,J3_TOWN_HALL,2026-05-05 01:30:01.105959+05:30,2026-05-05 01:30:10.002000+05:30,69,37.84,2026-05-05 01:30:01.106000+05:30
187336,J4_BORELLA,2026-05-05 01:30:01.105930+05:30,2026-05-05 01:30:10.002000+05:30,53,55.95,2026-05-05 01:30:01.106000+05:30
187411,J3_TOWN_HALL,2026-05-05 01:30:01.105098+05:30,2026-05-05 01:30:10.002000+05:30,12,15.71,2026-05-05 01:30:01.105000+05:30
187324,J2_BAMBALAPITIYA,2026-05-05 01:30:01.104923+05:30,2026-05-05 01:30:10.002000+05:30,15,28.43,2026-05-05 01:30:01.105000+05:30
187335,J1_KOLLUPITIYA,2026-05-05 01:30:01.104543+05:30,2026-05-05 01:30:10.002000+05:30,68,23.40,2026-05-05 01:30:01.104000+05:30
187327,J2_BAMBALAPITIYA,2026-05-05 01:30:01.103966+05:30,2026-05-05 01:30:10.002000+05:30,58,55.87,2026-05-05 01:30:01.104000+05:30
187333,J1_KOLLUPITIYA,2026-05-05 01:30:01.102966+05:30,2026-05-05 01:30:10.002000+05:30,20,56.96,2026-05-05 01:30:01.103000+05:30
187332,J4_BORELLA,2026-05-05 01:30:01.040203+05:30,2026-05-05 01:30:10.002000+05:30,58,54.14,2026-05-05 01:30:01.040000+05:30
187410,J3_TOWN_HALL,2026-05-05 01:30:01.039777+05:30,2026-05-05 01:30:10.002000+05:30,75,43.76,2026-05-05 01:30:01.040000+05:30
187322,J2_BAMBALAPITIYA,2026-05-05 01:30:01.039236+05:30,2026-05-05 01:30:10.002000+05:30,41,35.23,2026-05-05 01:30:01.039000+05:30
187330,J1_KOLLUPITIYA,2026-05-05 01:30:01.038682+05:30,2026-05-05 01:30:10.002000+05:30,21,38.48,2026-05-05 01:30:01.039000+05:30
187328,J4_BORELLA,2026-05-05 01:30:00.100578+05:30,2026-05-05 01:30:10.002000+05:30,68,50.11,2026-05-05 01:30:00.101000+05:30
187326,J4_BORELLA,2026-05-05 01:30:00.100055+05:30,2026-05-05 01:30:10.002000+05:30,61,42.93,2026-05-05 01:30:00.100000+05:30
187408,J3_TOWN_HALL,2026-05-05 01:30:00.099465+05:30,2026-05-05 01:30:10.002000+05:30,80,25.98,2026-05-05 01:30:00.099000+05:30
187409,J3_TOWN_HALL,2026-05-05 01:30:00.099099+05:30,2026-05-05 01:30:10.002000+05:30,49,25.59,2026-05-05 01:30:00.099000+05:30
187321,J2_BAMBALAPITIYA,2026-05-05 01:30:00.098295+05:30,2026-05-05 01:30:10.002000+05:30,48,46.54,2026-05-05 01:30:00.098000+05:30
187319,J2_BAMBALAPITIYA,2026-05-05 01:30:00.096846+05:30,2026-05-05 01:30:10.002000+05:30,34,46.35,2026-05-05 01:30:00.097000+05:30
187325,J1_KOLLUPITIYA,2026-05-05 01:30:00.096538+05:30,2026-05-05 01:30:10.002000+05:30,75,23.25,2026-05-05 01:30:00.097000+05:30
187323,J1_KOLLUPITIYA,2026-05-05 01:30:00.095026+05:30,2026-05-05 01:30:10.002000+05:30,134,3.18,2026-05-05 01:30:00.096000+05:30
187320,J4_BORELLA,2026-05-05 01:30:00.036016+05:30,2026-05-05 01:30:10.002000+05:30,42,46.48,2026-05-05 01:30:00.036000+05:30
187407,J3_TOWN_HALL,2026-05-05 01:30:00.034143+05:30,2026-05-05 01:30:10.002000+05:30,76,24.90,2026-05-05 01:30:00.035000+05:30
187317,J2_BAMBALAPITIYA,2026-05-05 01:30:00.033270+05:30,2026-05-05 01:30:10.002000+05:30,49,31.69,2026-05-05 01:30:00.034000+05:30
187318,J1_KOLLUPITIYA,2026-05-05 01:30:00.032241+05:30,2026-05-05 01:30:10.002000+05:30,63,57.63,2026-05-05 01:30:00.032000+05:30
187316,J4_BORELLA,2026-05-05 01:29:59.094038+05:30,2026-05-05 01:30:00.002000+05:30,38,36.88,2026-05-05 01:29:59.095000+05:30
187315,J4_BORELLA,2026-05-05 01:29:59.092187+05:30,2026-05-05 01:30:00.002000+05:30,62,20.20,2026-05-05 01:29:59.093000+05:30
187291,J3_TOWN_HALL,2026-05-05 01:29:59.090285+05:30,2026-05-05 01:30:00.002000+05:30,39,51.97,2026-05-05 01:29:59.092000+05:30
187293,J3_TOWN_HALL,2026-05-05 01:29:59.089449+05:30,2026-05-05 01:30:00.002000+05:30,124,5.13,2026-05-05 01:29:59.093000+05:30
187278,J2_BAMBALAPITIYA,2026-05-05 01:29:59.088371+05:30,2026-05-05 01:30:00.002000+05:30,27,32.02,2026-05-05 01:29:59.089000+05:30
187275,J2_BAMBALAPITIYA,2026-05-05 01:29:59.088253+05:30,2026-05-05 01:30:00.002000+05:30,78,59.14,2026-05-05 01:29:59.089000+05:30
187314,J1_KOLLUPITIYA,2026-05-05 01:29:59.087322+05:30,2026-05-05 01:30:00.002000+05:30,27,59.92,2026-05-05 01:29:59.088000+05:30
187313,J1_KOLLUPITIYA,2026-05-05 01:29:59.086822+05:30,2026-05-05 01:30:00.002000+05:30,32,20.49,2026-05-05 01:29:59.087000+05:30
187312,J4_BORELLA,2026-05-05 01:29:59.031100+05:30,2026-05-05 01:30:00.002000+05:30,70,37.58,2026-05-05 01:29:59.031000+05:30
187289,J3_TOWN_HALL,2026-05-05 01:29:59.029877+05:30,2026-05-05 01:30:00.002000+05:30,52,57.54,2026-05-05 01:29:59.030000+05:30
187272,J2_BAMBALAPITIYA,2026-05-05 01:29:59.028609+05:30,2026-05-05 01:30:00.002000+05:30,40,41.01,2026-05-05 01:29:59.029000+05:30
187311,J1_KOLLUPITIYA,2026-05-05 01:29:59.027948+05:30,2026-05-05 01:30:00.002000+05:30,70,53.23,2026-05-05 01:29:59.028000+05:30
187310,J4_BORELLA,2026-05-05 01:29:58.083744+05:30,2026-05-05 01:30:00.002000+05:30,32,17.60,2026-05-05 01:29:58.084000+05:30
187309,J4_BORELLA,2026-05-05 01:29:58.082354+05:30,2026-05-05 01:30:00.002000+05:30,24,55.79,2026-05-05 01:29:58.084000+05:30
187287,J3_TOWN_HALL,2026-05-05 01:29:58.080754+05:30,2026-05-05 01:30:00.002000+05:30,30,20.99,2026-05-05 01:29:58.081000+05:30
187285,J3_TOWN_HALL,2026-05-05 01:29:58.079360+05:30,2026-05-05 01:30:00.002000+05:30,37,27.29,2026-05-05 01:29:58.080000+05:30
187270,J2_BAMBALAPITIYA,2026-05-05 01:29:58.078719+05:30,2026-05-05 01:30:00.002000+05:30,71,23.63,2026-05-05 01:29:58.080000+05:30
187267,J2_BAMBALAPITIYA,2026-05-05 01:29:58.077979+05:30,2026-05-05 01:30:00.002000+05:30,68,31.13,2026-05-05 01:29:58.079000+05:30
187308,J1_KOLLUPITIYA,2026-05-05 01:29:58.076452+05:30,2026-05-05 01:30:00.002000+05:30,45,27.95,2026-05-05 01:29:58.078000+05:30
187307,J1_KOLLUPITIYA,2026-05-05 01:29:58.076348+05:30,2026-05-05 01:30:00.002000+05:30,40,50.84,2026-05-05 01:29:58.077000+05:30
187306,J4_BORELLA,2026-05-05 01:29:58.025122+05:30,2026-05-05 01:30:00.002000+05:30,21,56.48,2026-05-05 01:29:58.025000+05:30
187282,J3_TOWN_HALL,2026-05-05 01:29:58.023850+05:30,2026-05-05 01:30:00.002000+05:30,16,33.32,2026-05-05 01:29:58.024000+05:30
187264,J2_BAMBALAPITIYA,2026-05-05 01:29:58.022842+05:30,2026-05-05 01:30:00.002000+05:30,66,17.26,2026-05-05 01:29:58.023000+05:30
187305,J1_KOLLUPITIYA,2026-05-05 01:29:58.022335+05:30,2026-05-05 01:30:00.002000+05:30,58,23.24,2026-05-05 01:29:58.022000+05:30
187304,J4_BORELLA,2026-05-05 01:29:57.073914+05:30,2026-05-05 01:30:00.002000+05:30,80,26.66,2026-05-05 01:29:57.074000+05:30
187280,J3_TOWN_HALL,2026-05-05 01:29:57.069040+05:30,2026-05-05 01:30:00.002000+05:30,31,58.81,2026-05-05 01:29:57.072000+05:30
187303,J4_BORELLA,2026-05-05 01:29:57.068798+05:30,2026-05-05 01:30:00.002000+05:30,30,48.97,2026-05-05 01:29:57.072000+05:30
187277,J3_TOWN_HALL,2026-05-05 01:29:57.067570+05:30,2026-05-05 01:30:00.002000+05:30,32,26.56,2026-05-05 01:29:57.068000+05:30
187260,J2_BAMBALAPITIYA,2026-05-05 01:29:57.066173+05:30,2026-05-05 01:30:00.002000+05:30,21,44.66,2026-05-05 01:29:57.068000+05:30
187257,J2_BAMBALAPITIYA,2026-05-05 01:29:57.065723+05:30,2026-05-05 01:30:00.002000+05:30,37,22.17,2026-05-05 01:29:57.066000+05:30
187301,J1_KOLLUPITIYA,2026-05-05 01:29:57.064924+05:30,2026-05-05 01:30:00.002000+05:30,67,46.18,2026-05-05 01:29:57.065000+05:30
187302,J1_KOLLUPITIYA,2026-05-05 01:29:57.064063+05:30,2026-05-05 01:30:00.002000+05:30,117,9.46,2026-05-05 01:29:57.065000+05:30
187300,J4_BORELLA,2026-05-05 01:29:57.017412+05:30,2026-05-05 01:30:00.002000+05:30,76,46.04,2026-05-05 01:29:57.018000+05:30
187273,J3_TOWN_HALL,2026-05-05 01:29:57.014809+05:30,2026-05-05 01:30:00.002000+05:30,33,29.59,2026-05-05 01:29:57.017000+05:30
187253,J2_BAMBALAPITIYA,2026-05-05 01:29:57.013589+05:30,2026-05-05 01:30:00.002000+05:30,13,36.89,2026-05-05 01:29:57.014000+05:30
187299,J1_KOLLUPITIYA,2026-05-05 01:29:57.012629+05:30,2026-05-05 01:30:00.002000+05:30,71,15.16,2026-05-05 01:29:57.013000+05:30
187297,J4_BORELLA,2026-05-05 01:29:56.061098+05:30,2026-05-05 01:30:00.002000+05:30,19,48.91,2026-05-05 01:29:56.061000+05:30
187298,J4_BORELLA,2026-05-05 01:29:56.060892+05:30,2026-05-05 01:30:00.002000+05:30,40,44.39,2026-05-05 01:29:56.062000+05:30
187269,J3_TOWN_HALL,2026-05-05 01:29:56.059385+05:30,2026-05-05 01:30:00.002000+05:30,19,23.03,2026-05-05 01:29:56.060000+05:30
187266,J3_TOWN_HALL,2026-05-05 01:29:56.058616+05:30,2026-05-05 01:30:00.002000+05:30,14,21.21,2026-05-05 01:29:56.059000+05:30
187250,J2_BAMBALAPITIYA,2026-05-05 01:29:56.058578+05:30,2026-05-05 01:30:00.002000+05:30,56,36.34,2026-05-05 01:29:56.059000+05:30
187246,J2_BAMBALAPITIYA,2026-05-05 01:29:56.058053+05:30,2026-05-05 01:30:00.002000+05:30,12,31.28,2026-05-05 01:29:56.058000+05:30
187296,J1_KOLLUPITIYA,2026-05-05 01:29:56.058051+05:30,2026-05-05 01:30:00.002000+05:30,36,26.09,2026-05-05 01:29:56.058000+05:30
187295,J1_KOLLUPITIYA,2026-05-05 01:29:56.057043+05:30,2026-05-05 01:30:00.002000+05:30,13,57.13,2026-05-05 01:29:56.057000+05:30
187294,J4_BORELLA,2026-05-05 01:29:56.010677+05:30,2026-05-05 01:30:00.002000+05:30,38,24.13,2026-05-05 01:29:56.011000+05:30
187262,J3_TOWN_HALL,2026-05-05 01:29:56.009602+05:30,2026-05-05 01:30:00.002000+05:30,79,24.92,2026-05-05 01:29:56.010000+05:30
187244,J2_BAMBALAPITIYA,2026-05-05 01:29:56.008074+05:30,2026-05-05 01:30:00.002000+05:30,62,20.38,2026-05-05 01:29:56.008000+05:30
187292,J1_KOLLUPITIYA,2026-05-05 01:29:56.007514+05:30,2026-05-05 01:30:00.002000+05:30,46,47.28,2026-05-05 01:29:56.007000+05:30
187290,J4_BORELLA,2026-05-05 01:29:55.056072+05:30,2026-05-05 01:30:00.002000+05:30,68,47.81,2026-05-05 01:29:55.056000+05:30
187288,J4_BORELLA,2026-05-05 01:29:55.054627+05:30,2026-05-05 01:30:00.002000+05:30,33,35.61,2026-05-05 01:29:55.055000+05:30
187259,J3_TOWN_HALL,2026-05-05 01:29:55.054117+05:30,2026-05-05 01:30:00.002000+05:30,77,52.46,2026-05-05 01:29:55.054000+05:30
187255,J3_TOWN_HALL,2026-05-05 01:29:55.053834+05:30,2026-05-05 01:30:00.002000+05:30,47,23.55,2026-05-05 01:29:55.054000+05:30
187241,J2_BAMBALAPITIYA,2026-05-05 01:29:55.052076+05:30,2026-05-05 01:30:00.002000+05:30,42,27.95,2026-05-05 01:29:55.053000+05:30
187239,J2_BAMBALAPITIYA,2026-05-05 01:29:55.050760+05:30,2026-05-05 01:30:00.002000+05:30,28,35.41,2026-05-05 01:29:55.052000+05:30
187284,J1_KOLLUPITIYA,2026-05-05 01:29:55.050198+05:30,2026-05-05 01:30:00.002000+05:30,42,23.41,2026-05-05 01:29:55.050000+05:30
187286,J1_KOLLUPITIYA,2026-05-05 01:29:55.049684+05:30,2026-05-05 01:30:00.002000+05:30,49,33.50,2026-05-05 01:29:55.050000+05:30
187283,J4_BORELLA,2026-05-05 01:29:55.001068+05:30,2026-05-05 01:30:00.002000+05:30,27,19.12,2026-05-05 01:29:55.002000+05:30
187251,J3_TOWN_HALL,2026-05-05 01:29:54.999759+05:30,2026-05-05 01:30:00.002000+05:30,24,21.79,2026-05-05 01:29:55+05:30
187237,J2_BAMBALAPITIYA,2026-05-05 01:29:54.998815+05:30,2026-05-05 01:30:00.002000+05:30,28,24.98,2026-05-05 01:29:54.999000+05:30
187281,J1_KOLLUPITIYA,2026-05-05 01:29:54.997138+05:30,2026-05-05 01:30:00.002000+05:30,61,58.05,2026-05-05 01:29:54.997000+05:30
187279,J4_BORELLA,2026-05-05 01:29:54.047115+05:30,2026-05-05 01:30:00.002000+05:30,20,37.57,2026-05-05 01:29:54.048000+05:30
